kappa,r_leak,hist_x,hist_y,E_x,E_y,D_world_abs,D_world_hat,D_bnd_red_abs,D_bnd_red_hat,D_tr_full_abs,D_tr_full_hat,D_tr_red_abs,D_tr_red_hat,retention_full,retention_red,floor_x,floor_y,ceil_x,ceil_y,int_x,int_y
0.025,400.0,n0_a1.5_pulse,n2_a0.65_pulse,450.0,195.00000000000017,26.752188182755383,0.6782710590841694,37.160925413440644,0.7723310311860748,0.014301431449217429,1.025246801847245,0.016514497821458075,1.0,1.5115591150705694,1.2947815892678716,0.7115,0.977,0.0605,0.0036666666666666666,0.14633333333333334,0.012
0.025,400.0,n0_a1.5_pulse,n2_a1_sus,450.0,300.0,26.508638825880507,0.6720961443781912,35.391485796338024,0.7355560287098426,0.016763589995377443,1.201755019507481,0.01757043401966382,1.063939952011966,1.7880700991363652,1.4464431130801894,0.7115,0.8128333333333333,0.0605,0.0265,0.14633333333333334,0.113
0.025,400.0,n0_a1.5_pulse,n2_a1_pulse,450.0,300.0,22.480604789781214,0.5699699596703072,32.242390950951695,0.6701070754832822,0.01308054821942708,0.9377236310921956,0.015842713239444427,0.9593215252878737,1.6452158840697702,1.4315943830260405,0.7115,0.8851666666666667,0.0605,0.017666666666666667,0.14633333333333334,0.0575
0.025,400.0,n0_a1.5_pulse,n2_a1.5_sus,450.0,450.0,29.840836713390544,0.6951550872148576,34.2153990687499,0.711112927119217,0.019371466300589234,1.107542643815205,0.020022327040845583,1.2124090757897354,1.5932310130284455,1.7049459088042662,0.7115,0.706,0.0605,0.1455,0.14633333333333334,0.09366666666666666
0.025,400.0,n0_a1.5_pulse,n2_a1.5_pulse,450.0,450.0,22.333635959991796,0.5662437334957363,27.35300610152672,0.5684889483616108,0.0085720020955013,0.6145131531096834,0.010498515604023172,0.6357150981837274,1.0852449515263562,1.1182541015368246,0.7115,0.7115,0.0605,0.0605,0.14633333333333334,0.14633333333333334
0.025,400.0,n2_a0.65_sus,n2_a0.65_pulse,195.00000000000105,195.00000000000017,12.219303978524877,0.6568936751761835,8.890791950577492,0.55878178843458,0.004652981946350373,1.2650454053650113,0.0,0.0,1.9257993388743122,0.0,0.9498333333333333,0.977,0.0,0.0036666666666666666,0.029,0.012
0.025,400.0,n2_a0.65_sus,n2_a1_sus,195.00000000000105,300.0,10.016271229040242,0.35000000000000037,8.56747591087592,0.3500000000000005,0.008656120050683737,0.8399572673313159,0.006151555161376712,1.0,2.3998779066609,2.857142857142853,0.9498333333333333,0.8128333333333333,0.0,0.0265,0.029,0.113
0.025,400.0,n2_a0.65_sus,n2_a1_pulse,195.00000000000105,300.0,16.8932169589853,0.6424622210247248,12.12152036845799,0.5640504207708821,0.007442663591488515,1.0825016643264842,0.001299606443181957,1.0,1.6849265667324347,1.7728911515273935,0.9498333333333333,0.8851666666666667,0.0,0.017666666666666667,0.029,0.0575
0.025,400.0,n2_a0.65_sus,n2_a1.5_sus,195.00000000000105,450.0,24.32523012766911,0.5666666666666664,20.80672721212718,0.5666666666666665,0.016554282260641175,0.9464731919057661,0.015872557954963878,1.0,1.6702468092454703,1.7647058823529416,0.9498333333333333,0.706,0.0,0.1455,0.029,0.09366666666666666
0.025,400.0,n2_a0.65_sus,n2_a1.5_pulse,195.00000000000105,450.0,27.813858525323425,0.7051884933789857,20.980609248376297,0.6508601294696913,0.014145133528263215,1.0140420532762584,0.010611981099605766,1.0,1.4379730565616125,1.5364284194436388,0.9498333333333333,0.7115,0.0,0.0605,0.029,0.14633333333333334
0.025,400.0,n2_a0.65_pulse,n2_a1_sus,195.00000000000017,300.0,18.948907645636414,0.6621343935599715,15.042043971522675,0.6145001684042891,0.010935717241391408,1.0611607875819062,0.006151555161376712,1.0,1.6026365612524154,1.627338854270394,0.977,0.8128333333333333,0.0036666666666666666,0.0265,0.012,0.113
0.025,400.0,n2_a0.65_pulse,n2_a1_pulse,195.00000000000017,300.0,9.203071779402448,0.3500000000000005,7.521547671504398,0.3500000000000006,0.004907705929386979,0.7138035692842396,0.001299606443181957,1.0,2.0394387693835387,2.8571428571428523,0.977,0.8851666666666667,0.0036666666666666666,0.017666666666666667,0.012,0.0575
0.025,400.0,n2_a0.65_pulse,n2_a1.5_sus,195.00000000000017,450.0,31.7296748122731,0.7391563806763861,26.291285908226804,0.7160374236709208,0.01744895678102576,0.9976252404025131,0.015872557954963878,1.0,1.349680888216926,1.396575048931498,0.977,0.706,0.0036666666666666666,0.1455,0.012,0.09366666666666666
0.025,400.0,n2_a0.65_pulse,n2_a1.5_pulse,195.00000000000017,450.0,22.350317178548796,0.5666666666666671,18.26661577365354,0.5666666666666673,0.013087273311230158,0.9382057421932919,0.010611981099605766,1.0,1.6556571921058079,1.7647058823529391,0.977,0.7115,0.0036666666666666666,0.0605,0.012,0.14633333333333334
0.025,400.0,n2_a1_sus,n2_a1_pulse,300.0,300.0,18.798929197730587,0.6568936751761834,13.678141462426925,0.5587817884345802,0.012315766071584754,1.1950755250630967,0.006287337100125976,1.0220727824407374,1.8192830441586598,1.8291089716865343,0.8128333333333333,0.8851666666666667,0.0265,0.017666666666666667,0.113,0.0575
0.025,400.0,n2_a1_sus,n2_a1.5_sus,300.0,450.0,14.308958898628866,0.3333333333333327,12.239251301251256,0.3333333333333326,0.010517363214797366,0.6013188717948078,0.011081159791634005,0.6981332072042337,1.8039566153844269,2.0943996216127054,0.8128333333333333,0.706,0.0265,0.1455,0.113,0.09366666666666666
0.025,400.0,n2_a1_sus,n2_a1.5_pulse,300.0,450.0,25.281558173948707,0.6409849213379774,18.09442597952057,0.5613249975866134,0.016483457398383656,1.1816727605964852,0.012245797506264354,1.1539596038970785,1.8435266123419696,2.0557780409895616,0.8128333333333333,0.7115,0.0265,0.0605,0.113,0.14633333333333334
0.025,400.0,n2_a1_pulse,n2_a1.5_sus,300.0,450.0,28.260191074887217,0.6583332692731207,22.341042298987357,0.6084534026114085,0.01728430530124009,0.988211470045627,0.015750167980214235,0.9922892091434218,1.5010808600585104,1.630838458433524,0.8851666666666667,0.706,0.017666666666666667,0.1455,0.0575,0.09366666666666666
0.025,400.0,n2_a1_pulse,n2_a1.5_pulse,300.0,450.0,13.147245399146351,0.3333333333333336,10.745068102149142,0.33333333333333376,0.010248217373633751,0.7346783519022017,0.009637174953564797,0.9081409835834344,2.204035055706603,2.7244229507503,0.8851666666666667,0.7115,0.017666666666666667,0.0605,0.0575,0.14633333333333334
0.025,400.0,n2_a1.5_sus,n2_a1.5_pulse,450.0,450.0,28.198393796595877,0.6568936751761838,20.517212193640383,0.5587817884345806,0.01862286022376313,1.064741900668627,0.01745172224345408,1.0994902203520602,1.6208740332034026,1.9676557881964385,0.706,0.7115,0.1455,0.0605,0.09366666666666666,0.14633333333333334
0.05,200.0,n0_a0.65_sus,n0_a0.65_pulse,195.00000000000105,195.00000000000017,10.14189005241128,0.8616568383618992,12.56222376870934,0.9221350227327026,0.0016539030765167428,1.0000030484007585,0.0028646441593214752,1.0000030484007585,1.1605583613795372,1.084443192968962,0.9993333333333333,0.9903333333333333,0.0,0.0,0.0,0.007166666666666667
0.05,200.0,n0_a0.65_sus,n0_a1_sus,195.00000000000105,300.0,6.337810457015726,0.35000000000000014,7.335448898743419,0.35000000000000014,0.0038487573698622536,0.9998129734422456,0.006228931542967564,0.9997857993520959,2.856608495549272,2.8565308552917013,0.9993333333333333,0.9206666666666666,0.0,0.0,0.0,0.05333333333333334
0.05,200.0,n0_a0.65_sus,n0_a1_pulse,195.00000000000105,300.0,13.526064528854725,0.8029924562240442,17.036889292338262,0.8301794349591989,0.004172383315147454,1.000000478985203,0.007169516284155232,1.0000004866671652,1.2453423083045643,1.2045594537237756,0.9993333333333333,0.9646666666666667,0.0,0.007,0.0,0.014333333333333333
0.05,200.0,n0_a0.65_sus,n0_a1.5_sus,195.00000000000105,450.0,15.391825395609624,0.5666666666666669,17.81466161123402,0.5666666666666668,0.01137907048515828,0.9999713554632834,0.013825073795116246,0.9999417866687001,1.7646553331704995,1.7646031529447648,0.9993333333333333,0.837,0.0,0.03983333333333333,0.0,0.07633333333333334
0.05,200.0,n0_a0.65_sus,n0_a1.5_pulse,195.00000000000105,450.0,20.444248903030157,0.8091329944138073,25.660339933884533,0.8335906139373054,0.008126217633968449,1.0000001262738345,0.010833894159868235,1.0000002131289285,1.2358909266804832,1.1996298859527932,0.9993333333333333,0.875,0.0,0.018,0.0,0.0745
0.05,200.0,n0_a0.65_sus,n2_a0.65_sus,195.00000000000105,195.00000000000105,3.6241363003810063,0.3079072845634367,4.438642347115724,0.32582030355604935,5.775307175227545e-06,1.414213562373095,7.073277843570981e-06,1.0,4.592985074640971,3.069176442001487,0.9993333333333333,0.9993333333333333,0.0,0.0,0.0,0.0
