k,t_phys,u_C,col_C,sup_C,epoch_C,energy_C
6643,6.643,0.0,0.5769723567001468,0,1,
6644,6.644,0.0,0.5488330828167013,0,1,
6645,6.6450000000000005,0.0,0.5220661775146834,0,1,
6646,6.646,0.0,0.49660470958857994,0,1,
6647,6.647,0.0,0.47238501210628914,0,1,
6648,6.648000000000001,0.0,0.4493465232086282,0,1,
6649,6.649,0.0,0.42743163467314016,0,1,
6650,6.65,0.0,0.40658554786353057,0,1,
6651,6.651,0.0,0.3867561367045337,0,1,
6652,6.652,0.0,0.36789381733957305,0,1,
6653,6.6530000000000005,0.0,0.3499514241452929,0,1,
6654,6.654,0.0,0.3328840917929322,0,1,
6655,6.655,0.0,0.3166491430616338,0,1,
6656,6.656000000000001,0.0,0.30120598212316213,0,1,
6657,6.657,0.0,0.28651599303118785,0,1,
6658,6.658,0.0,0.27254244316130743,0,1,
6659,6.659,0.0,0.25925039136034905,0,1,
6660,6.66,0.0,0.24660660057528971,0,1,
6661,6.6610000000000005,0.0,0.2345794547433103,0,1,
6662,6.662,0.0,0.22313887973517035,0,1,
6663,6.663,0.0,0.21225626815422013,0,1,
6664,6.664,0.0,0.20190440780300806,0,1,
6665,6.665,0.0,0.19205741363861284,0,1,
6666,6.666,0.0,0.18269066304655326,0,1,
6667,6.667,0.0,0.17378073427142673,0,1,
6668,6.668,0.0,0.16530534785032075,0,1,
6669,6.6690000000000005,0.0,0.15724331090255095,0,1,
6670,6.67,0.0,0.1495744641364204,0,1,
6671,6.671,0.0,0.14227963144048986,0,1,
6672,6.672,0.0,0.13534057193331087,0,1,
6673,6.673,0.0,0.1287399343517208,0,1,
6674,6.674,0.0,0.12246121366364707,0,1,
6675,6.675,0.0,0.11648870979692998,0,1,
6676,6.676,0.0,0.1108074883809644,0,1,
6677,6.6770000000000005,0.0,0.10540334340299432,0,1,
6678,6.678,0.0,0.10026276168568142,0,1,
6679,6.679,0.0,0.09537288909712298,0,1,
6680,6.68,0.0,0.09072149840882672,0,1,
6681,6.681,0.0,0.08629695872127069,0,1,
6682,6.682,0.0,0.08208820638059619,0,1,
6683,6.683,0.0,0.07808471731371036,0,1,
6684,6.684,0.0,0.07427648071262165,0,1,
6685,6.6850000000000005,0.0,0.07065397400220548,0,1,
6686,6.686,0.0,0.06720813902880633,0,1,
6687,6.687,0.0,0.06393035941013542,0,1,
6688,6.688,0.0,0.06081243898982692,0,1,
6689,6.689,0.0,0.05784658134277784,0,1,
6690,6.69,0.0,0.055025370280024306,0,1,
6691,6.691,0.0,0.052341751304406214,0,1,
6692,6.692,0.0,0.04978901397064982,0,1,
6693,6.6930000000000005,0.0,0.047360775105759235,0,1,
6694,6.694,0.0,0.0450509628477591,0,1,
6695,6.695,0.0,0.042853801462876935,0,1,
6696,6.696,0.0,0.04076379690320028,0,1,
6697,6.697,0.0,0.03877572306869519,0,1,
6698,6.698,0.0,0.03688460873923399,0,1,
6699,6.699,0.0,0.03508572514395556,0,1,
6700,6.7,0.0,0.03337457413687508,0,1,3.6173286326012524
6701,6.7010000000000005,0.0,0.03174687694917609,0,1,
6702,6.702,0.0,0.030198563490059758,0,1,
6703,6.703,0.0,0.028725762169397817,0,1,
6704,6.704,0.0,0.02732479021674067,0,1,
6705,6.705,0.0,0.025992144472472965,0,1,
6706,6.706,0.0,0.024724492628089872,0,1,
6707,6.707,0.0,0.023518664893690075,0,1,
6708,6.708,0.0,0.022371646071849955,0,1,
6709,6.7090000000000005,0.0,0.02128056801805949,0,1,
6710,6.71,0.0,0.02024270246886703,0,1,
6711,6.711,0.0,0.01925545421979957,0,1,
6712,6.712,0.0,0.01831635463599979,0,1,
6713,6.713,0.0,0.017423055479353067,0,1,
6714,6.714,0.0,0.01657332303666903,0,1,
6715,6.715,0.0,0.015765032534235106,0,1,
6716,6.716,0.0,0.014996162824775493,0,1,
6717,6.7170000000000005,0.0,0.014264791333530194,0,1,
6718,6.718,0.0,0.013569089250816698,0,1,
6719,6.719,0.0,0.012907316959053193,0,1,
6720,6.72,0.0,0.012277819682808475,0,1,
6721,6.721,0.0,0.011679023351001445,0,1,
6722,6.722,0.0,0.011109430660903506,0,1,
6723,6.723,0.0,0.01056761733410183,0,1,
6724,6.724,0.0,0.010052228555061453,0,1,
6725,6.7250000000000005,0.0,0.00956197558338075,0,1,
6726,6.726,0.0,0.00909563253126915,0,1,
6727,6.727,0.0,0.008652033298189126,0,1,
6728,6.728,0.0,0.008230068654997457,0,1,
6729,6.729,0.0,0.007828683470294596,0,1,
6730,6.73,0.0,0.007446874072046581,0,1,
6731,6.731,0.0,0.007083685737882158,0,1,
6732,6.732,0.0,0.006738210307789561,0,1,
6733,6.7330000000000005,0.0,0.0064095839132434435,0,1,
6734,6.734,0.0,0.006096984817083595,0,1,
6735,6.735,0.0,0.005799631358744019,0,1,
6736,6.736,0.0,0.0055167799996943675,0,1,
6737,6.737,0.0,0.005247723464206323,0,1,
6738,6.738,0.0,0.004991788970795874,0,1,
6739,6.739,0.0,0.004748336549919171,0,1,
6740,6.74,0.0,0.0045167574437153185,0,1,
6741,6.7410000000000005,0.0,0.0042964725837946385,0,1,
6742,6.742,0.0,0.004086931143266069,0,1,
6743,6.743,0.0,0.0038876091593830282,0,1,
6744,6.744,0.0,0.0036980082233636228,0,1,
6745,6.745,0.0,0.003517654234109087,0,1,
6746,6.746,0.0,0.0033460962127040868,0,1,
6747,6.747,0.0,0.0031829051747345274,0,1,
6748,6.748,0.0,0.0030276730576030693,0,1,
6749,6.7490000000000006,0.0,0.002880011700160085,0,1,
6750,6.75,0.0,0.0027395518720986006,0,1,
6751,6.751,0.0,0.0026059423506862053,0,1,
6752,6.752,0.0,0.002478849042525277,0,1,
6753,6.753,0.0,0.0023579541481454653,0,1,
6754,6.7540000000000004,0.0,0.0022429553673394822,0,1,
6755,6.755,0.0,0.002133565143255123,0,1,
6756,6.756,0.0,0.0020295099433533543,0,1,
6757,6.757000000000001,0.0,0.0019305295754344879,0,1,
6758,6.758,0.0,0.0018363765370221557,0,1,
6759,6.759,0.0,0.0017468153964781993,0,1,
6760,6.76,0.0,0.0016616222043009442,0,1,
6761,6.761,0.0,0.001580583933134795,0,1,
6762,6.7620000000000005,0.0,0.001503497945090886,0,1,
6763,6.763,0.0,0.0014301714850468096,0,1,
6764,6.764,0.0,0.0013604211986584082,0,1,
6765,6.765000000000001,0.0,0.001294072673878409,0,1,
6766,6.766,0.0,0.0012309600048354592,0,1,
6767,6.767,0.0,0.00117092537698303,0,1,
6768,6.768,0.0,0.0011138186724808494,0,1,
6769,6.769,0.0,0.0010594970948221076,0,1,
6770,6.7700000000000005,0.0,0.0010078248117678119,0,1,
6771,6.771,0.0,0.0009586726156954361,0,1,
6772,6.772,0.0,0.0009119176005125639,0,1,
6773,6.773000000000001,0.0,0.0008674428543276382,0,1,
6774,6.774,0.0,0.000825137167109336,0,1,
6775,6.775,0.0,0.0007848947526035632,0,1,
6776,6.776,0.0,0.0007466149838127178,0,1,
6777,6.777,0.0,0.0007102021413757815,0,1,
6778,6.7780000000000005,0.0,0.0006755651742200593,0,1,
6779,6.779,0.0,0.0006426174718860716,0,1,
6780,6.78,0.0,0.0006112766479562917,0,1,
6781,6.781000000000001,0.0,0.0005814643340461889,0,1,
6782,6.782,0.0,0.0005531059838424472,0,1,
6783,6.783,0.0,0.0005261306866983522,0,1,
6784,6.784,0.0,0.000500470990320239,0,1,
6785,6.785,0.0,0.0004760627321016234,0,1,
6786,6.7860000000000005,0.0,0.0004528448786832648,0,1,
6787,6.787,0.0,0.0004307593733379776,0,1,
6788,6.788,0.0,0.00040975099079857265,0,1,
6789,6.789,0.0,0.0003897671991659236,0,1,
6790,6.79,0.0,0.0003707580285518567,0,1,
6791,6.791,0.0,0.0003526759461284019,0,1,
6792,6.792,0.0,0.00033547573727096456,0,1,
6793,6.793,0.0,0.0003191143924982123,0,1,
6794,6.7940000000000005,0.0,0.0003035509999259695,0,1,
6795,6.795,0.0,0.0002887466429661962,0,1,
6796,6.796,0.0,0.00027466430301524797,0,1,
6797,6.797,0.0,0.00026126876688808406,0,1,
6798,6.798,0.0,0.0002485265387669634,0,1,
6799,6.799,0.0,0.00023640575644445297,0,1,
6800,6.8,0.0,0.00022487611165131297,0,1,3.6097405967211955
6801,6.801,0.0,0.00021390877427003674,0,1,
6802,6.8020000000000005,0.0,0.00020347632024454018,0,1,
6803,6.803,0.0,0.00019355266300573695,0,1,
6804,6.804,0.0,0.00018411298824152778,0,1,
6805,6.805,0.0,0.0001751336918480952,0,1,
6806,6.806,0.0,0.000166592320907349,0,1,
6807,6.807,0.0,0.00015846751754293586,0,1,
6808,6.808,0.0,0.00015073896551442368,0,1,
6809,6.809,0.0,0.0001433873394161182,0,1,
6810,6.8100000000000005,0.0,0.00013639425635348265,0,1,
6811,6.811,0.0,0.00012974222997632617,0,1,
6812,6.812,0.0,0.00012341462675382003,0,1,
6813,6.813,0.0,0.00011739562438200665,0,1,
6814,6.814,0.0,0.00011167017221979818,0,1,
6815,6.815,0.0,0.00010622395365453424,0,1,
6816,6.816,0.0,0.00010104335030299312,0,1,
6817,6.817,0.0,9.611540795834019e-05,0,1,
6818,6.8180000000000005,0.0,9.142780419786328e-05,0,1,
6819,6.819,0.0,8.696881757049745e-05,0,1,
6820,6.82,0.0,8.272729828709188e-05,0,1,
6821,6.821,0.0,7.869264034012932e-05,0,1,
6822,6.822,0.0,7.485475498318289e-05,0,1,
6823,6.823,0.0,7.120404550379502e-05,0,1,
6824,6.824,0.0,6.773138322669759e-05,0,1,
6825,6.825,0.0,6.442808468736887e-05,0,1,
6826,6.8260000000000005,0.0,6.128588991884915e-05,0,1,
6827,6.827,0.0,5.8296941797520984e-05,0,1,
