k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
7146,7.146,0.0,2.150091845200168e-06,0,1,0.0,0.03337326997421404,0,1,,
7147,7.147,0.0,2.0452306285334343e-06,0,1,0.0,0.03174563639127858,0,1,,
7148,7.148000000000001,0.0,1.9454835537510923e-06,0,1,0.0,0.030197383434884848,0,1,,
7149,7.149,0.0,1.8506012012102555e-06,0,1,0.0,0.02872463966619291,0,1,,
7150,7.15,0.0,1.7603463156075614e-06,0,1,0.0,0.027323722458663064,0,1,,
7151,7.151,0.0,1.6744932127173329e-06,0,1,0.0,0.0259911287895713,0,1,,
7152,7.152,0.0,1.5928272150634603e-06,0,1,0.0,0.024723526480627846,0,1,,
7153,7.1530000000000005,0.0,1.5151441151138903e-06,0,1,0.0,0.02351774586579579,0,1,,
7154,7.154,0.0,1.4412496646554295e-06,0,1,0.0,0.022370771865474974,0,1,,
7155,7.155,0.0,1.3709590890720313e-06,0,1,0.0,0.021279736447232522,0,1,,
7156,7.156000000000001,0.0,1.3040966253120114e-06,0,1,0.0,0.02024191145422786,0,1,,
7157,7.157,0.0,1.240495082388868e-06,0,1,0.0,0.01925470178339958,0,1,,
7158,7.158,0.0,1.1799954233167286e-06,0,1,0.0,0.018315638896356054,0,1,,
7159,7.159,0.0,1.1224463674350482e-06,0,1,0.0,0.017422374646743663,0,1,,
7160,7.16,0.0,1.0677040121281579e-06,0,1,0.0,0.016572675408657804,0,1,,
7161,7.1610000000000005,0.0,1.015631472993771e-06,0,1,0.0,0.015764416491414697,0,1,,
7162,7.162,0.0,9.660985415606772e-07,0,1,0.0,0.014995576826717967,0,1,,
7163,7.163,0.0,9.189813596997421e-07,0,1,0.0,0.014264233914935174,0,1,,
7164,7.164000000000001,0.0,8.741621099140694e-07,0,1,0.0,0.013568559017847353,0,1,,
7165,7.165,0.0,8.315287207338901e-07,0,1,0.0,0.012906812585850911,0,1,,
7166,7.166,0.0,7.909745864795132e-07,0,1,0.0,0.012277339908177535,0,1,,
7167,7.167,0.0,7.523983006915976e-07,0,1,0.0,0.011678566975255366,0,1,,
7168,7.168,0.0,7.157034025621835e-07,0,1,0.0,0.011108996542865205,0,1,,
7169,7.1690000000000005,0.0,6.807981357324287e-07,0,1,0.0,0.01056720438825009,0,1,,
7170,7.17,0.0,6.475952188539171e-07,0,1,0.0,0.010051835748816552,0,1,,
7171,7.171,0.0,6.160116273398254e-07,0,1,0.0,0.009561601934522473,0,1,,
7172,7.172,0.0,5.859683857602104e-07,0,1,0.0,0.009095277105480725,0,1,,
7173,7.173,0.0,5.573903703622973e-07,0,1,0.0,0.00865169520672095,0,1,,
7174,7.174,0.0,5.302061212219679e-07,0,1,0.0,0.008229747052444756,0,1,,
7175,7.175,0.0,5.043476635567284e-07,0,1,0.0,0.007828377552483473,0,1,,
7176,7.176,0.0,4.797503377533464e-07,0,1,0.0,0.007446583074023162,0,1,,
7177,7.1770000000000005,0.0,4.563526376851389e-07,0,1,0.0,0.007083408931999811,0,1,,
7178,7.178,0.0,4.3409605691461754e-07,0,1,0.0,0.006737947001889398,0,1,,
7179,7.179,0.0,4.1292494239692086e-07,0,1,0.0,0.006409333448923563,0,1,,
7180,7.18,0.0,3.927863553182135e-07,0,1,0.0,0.006096746568052737,0,1,,
7181,7.181,0.0,3.736299387210772e-07,0,1,0.0,0.005799404729255509,0,1,,
7182,7.182,0.0,3.5540779158588735e-07,0,1,0.0,0.005516564423056437,0,1,,
7183,7.183,0.0,3.380743490533133e-07,0,1,0.0,0.005247518401365088,0,1,,
7184,7.184,0.0,3.2158626848843676e-07,0,1,0.0,0.00499159390898742,0,1,,
7185,7.1850000000000005,0.0,3.059023211015878e-07,0,1,0.0,0.004748151001387373,0,1,,
7186,7.186,0.0,2.90983288854896e-07,0,1,0.0,0.0045165809444922,0,1,,
7187,7.187,0.0,2.7679186639676773e-07,0,1,0.0,0.0042963046925402065,0,1,,
7188,7.188,0.0,2.632925677790759e-07,0,1,0.0,0.0040867714401647375,0,1,,
