k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
6719,6.719,0.0,0.00023639916504648368,0,1,0.0,6.128480933098194e-05,0,1,,
6720,6.72,0.0,0.00022486984171961598,0,1,0.0,5.8295913910545945e-05,0,1,,
6721,6.721,0.0,0.00021390281012651695,0,1,0.0,5.545278863987179e-05,0,1,,
6722,6.722,0.0,0.0002034706469757322,0,1,0.0,5.274832422486497e-05,0,1,,
6723,6.723,0.0,0.0001935472664255137,0,1,0.0,5.017575809579538e-05,0,1,,
6724,6.724,0.0,0.00018410785485562778,0,1,0.0,4.7728657497350484e-05,0,1,,
6725,6.7250000000000005,0.0,0.0001751288088203798,0,1,0.0,4.540090340339639e-05,0,1,,
6726,6.726,0.0,0.00016658767602770544,0,1,0.0,4.3186675216225254e-05,0,1,,
6727,6.727,0.0,0.00015846309919674564,0,1,0.0,4.10804362120292e-05,0,1,,
6728,6.728,0.0,0.00015073476265351992,0,1,0.0,3.907691969620683e-05,0,1,,
6729,6.729,0.0,0.00014338334153115947,0,1,0.0,3.717111583388344e-05,0,1,,
6730,6.73,0.0,0.00013639045344767414,0,1,0.0,3.535825912271432e-05,0,1,,
6731,6.731,0.0,0.0001297386125404225,0,1,0.0,3.363381647664667e-05,0,1,,
6732,6.732,0.0,0.0001234111857423472,0,1,0.0,3.199347589084324e-05,0,1,,
6733,6.7330000000000005,0.0,0.00011739235119064365,0,1,0.0,3.0433135659424285e-05,0,1,,
6734,6.734,0.0,0.00011166705866386168,0,1,0.0,2.894889411906632e-05,0,1,,
6735,6.735,0.0,0.00010622099194851261,0,1,0.0,2.7537039892811562e-05,0,1,,
6736,6.736,0.0,0.00010104053304107862,0,1,0.0,2.6194042609692345e-05,0,1,,
6737,6.737,0.0,9.611272809591059e-05,0,1,0.0,2.491654407696483e-05,0,1,,
6738,6.738,0.0,9.142525503386664e-05,0,1,0.0,2.370134988287793e-05,0,1,,
6739,6.739,0.0,8.696639273069597e-05,0,1,0.0,2.2545421408980037e-05,0,1,,
6740,6.74,0.0,8.2724991708123e-05,0,1,0.0,2.1445868231990157e-05,0,1,,
6741,6.7410000000000005,0.0,7.869044625434418e-05,0,1,0.0,2.0399940896234144e-05,0,1,,
6742,6.742,0.0,7.485266790422418e-05,0,1,0.0,1.9405024038573386e-05,0,1,,
6743,6.743,0.0,7.120206021287824e-05,0,1,0.0,1.8458629848634682e-05,0,1,,
6744,6.744,0.0,6.772949475956135e-05,0,1,0.0,1.755839184798847e-05,0,1,,
6745,6.745,0.0,6.442628832186168e-05,0,1,0.0,1.6702058972720103e-05,0,1,,
6746,6.746,0.0,6.128418116312155e-05,0,1,0.0,1.588748994459753e-05,0,1,,
6747,6.747,0.0,5.829531637879361e-05,0,1,0.0,1.5112647916760388e-05,0,1,,
6748,6.748,0.0,5.545222025008689e-05,0,1,0.0,1.4375595380541898e-05,0,1,,
6749,6.7490000000000006,0.0,5.274778355577699e-05,0,1,0.0,1.3674489320687993e-05,0,1,,
6750,6.75,0.0,5.0175243795449974e-05,0,1,0.0,1.30075766068592e-05,0,1,,
6751,6.751,0.0,4.77281682797289e-05,0,1,0.0,1.2373189609891627e-05,0,1,,
6752,6.752,0.0,4.5400438045199755e-05,0,1,0.0,1.1769742031855427e-05,0,1,,
6753,6.753,0.0,4.3186232553815685e-05,0,1,0.0,1.1195724939483703e-05,0,1,,
6754,6.7540000000000004,0.0,4.1080015138520096e-05,0,1,0.0,1.000010649702991,0,1,,
6755,6.755,0.0,3.907651915869509e-05,0,1,0.0,0.9512395548115613,0,1,,
6756,6.756,0.0,3.717073483081666e-05,0,1,0.0,0.9048470542857169,0,1,,
6757,6.757000000000001,0.0,3.5357896701386375e-05,0,1,0.0,0.8607171427093688,0,1,,
6758,6.758,0.0,3.3633471730815456e-05,0,1,0.0,0.8187394723173318,0,1,,
6759,6.759,0.0,3.199314795846462e-05,0,1,0.0,0.7788090770684338,0,1,,
6760,6.76,0.0,3.04328237204965e-05,0,1,0.0,0.7408261101757385,0,1,,
6761,6.761,0.0,2.8948597393579562e-05,0,1,0.0,0.7046955944375703,0,1,,
6762,6.7620000000000005,0.0,2.7536757638797557e-05,0,1,0.0,0.6703271847450386,0,1,,
6763,6.763,0.0,2.6193774121369042e-05,0,1,0.0,0.6376349421722068,0,1,,
6764,6.764,0.0,2.491628868297157e-05,0,1,0.0,0.6065371190840144,0,1,,
6765,6.765000000000001,0.0,2.37011069445967e-05,0,1,0.0,0.576955954724608,0,1,,
6766,6.766,0.0,2.2545190318938596e-05,0,1,0.0,0.548817480774949,0,1,,
6767,6.767,0.0,2.144564841234303e-05,0,1,0.0,0.5220513363934863,0,1,,
6768,6.768,0.0,2.0399731797317712e-05,0,1,0.0,0.49659059227740465,0,1,,
6769,6.769,0.0,1.9404825137531445e-05,0,1,0.0,0.47237158330450435,0,1,,
6770,6.7700000000000005,0.0,1.8458440648111026e-05,0,1,0.0,0.44933374933723474,0,1,,
6771,6.771,0.0,1.755821187488324e-05,0,1,0.0,0.4274194837908059,0,1,,
6772,6.772,0.0,1.6701887777006787e-05,0,1,0.0,0.4065739895867206,0,1,,
6773,6.773000000000001,0.0,1.5887327098197675e-05,0,1,0.0,0.3867451421315355,0,1,,
6774,6.774,0.0,1.5112493012473172e-05,0,1,0.0,0.3678833589782273,0,1,,
6775,6.775,0.0,1.4375448031025918e-05,0,1,0.0,0.3499414758442488,0,1,,
