k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
5237,5.237,0.0,0.33287200268480865,0,1,0.0,0.0,0,0,,
5238,5.238,0.0,0.31663764354627066,0,1,0.0,0.0,0,0,,
5239,5.239,0.0,0.30119504344578124,0,1,0.0,0.0,0,0,,
5240,5.24,0.0,0.28650558783939806,0,1,0.0,0.0,0,0,,
5241,5.2410000000000005,0.0,0.2725325454367094,0,1,0.0,0.0,0,0,,
5242,5.242,0.0,0.25924097635347576,0,1,0.0,0.0,0,0,,
5243,5.243,0.0,0.24659764474371995,0,1,0.0,0.0,0,0,,
5244,5.244,0.0,0.23457093569280024,0,1,0.0,0.0,0,0,,
5245,5.245,0.0,0.22313077616365637,0,1,0.0,0.0,0,0,,
5246,5.246,0.0,0.21224855979855248,0,1,0.0,0.0,0,0,,
5247,5.247,0.0,0.20189707538828247,0,1,0.0,0.0,0,0,,
5248,5.248,0.0,0.19205043882997322,0,1,0.0,0.0,0,0,,
5249,5.249,0.0,0.182684028403345,0,1,0.0,0.0,0,0,,
5250,5.25,0.0,0.17377442320358596,0,1,0.0,0.0,0,0,,
5251,5.251,0.0,0.1652993445768906,0,1,0.0,0.0,0,0,,
5252,5.252,0.0,0.15723760041222087,0,1,0.0,0.0,0,0,,
5253,5.253,0.0,0.1495690321499901,0,1,0.0,0.0,0,0,,
5254,5.2540000000000004,0.0,0.14227446437516386,0,1,0.0,0.0,0,0,,
5255,5.255,0.0,0.13533565686873447,0,1,0.0,0.0,0,0,,
5256,5.256,0.0,0.1287352589976724,0,1,0.0,0.0,0,0,,
5257,5.257,0.0,0.12245676632930629,0,1,0.0,0.0,0,0,,
5258,5.258,0.0,0.11648447936164442,0,1,0.0,0.0,0,0,,
5259,5.259,0.0,0.11080346426644233,0,1,0.0,0.0,0,0,,
5260,5.26,0.0,0.10539951554685337,0,1,0.0,0.0,0,0,,
5261,5.261,0.0,0.1002591205162874,0,1,0.0,0.0,0,0,,
5262,5.2620000000000005,0.0,0.09536942550965578,0,1,0.0,0.0,0,0,,
5263,5.263,0.0,0.09071820374251359,0,1,0.0,0.0,0,0,,
5264,5.264,0.0,0.08629382473772972,0,1,0.0,0.0,0,0,,
5265,5.265,0.0,0.08208522524323611,0,1,0.0,0.0,0,0,,
5266,5.266,0.0,0.07808188156813496,0,1,0.0,0.0,0,0,,
5267,5.267,0.0,0.07427378326798993,0,1,0.0,0.0,0,0,,
5268,5.268,0.0,0.07065140811350082,0,1,0.0,0.0,0,0,,
5269,5.269,0.0,0.06720569827997046,0,1,0.0,0.0,0,0,,
5270,5.2700000000000005,0.0,0.06392803769802492,0,1,0.0,0.0,0,0,,
5271,5.271,0.0,0.0608102305089522,0,1,0.0,0.0,0,0,,
5272,5.272,0.0,0.05784448057078636,0,1,0.0,0.0,0,0,,
5273,5.273,0.0,0.05502337196389184,0,1,0.0,0.0,0,0,,
5274,5.274,0.0,0.05233985044730156,0,1,0.0,0.0,0,0,,
5275,5.275,0.0,0.0497872058194401,0,1,0.0,0.0,0,0,,
5276,5.276,0.0,0.047359055139124605,0,1,0.0,0.0,0,0,,
5277,5.277,0.0,0.04504932676488708,0,1,0.0,0.0,0,0,,
5278,5.2780000000000005,0.0,0.04285224517270815,0,1,0.0,0.0,0,0,,
5279,5.279,0.0,0.040762316514198677,0,1,0.0,0.0,0,0,,
5280,5.28,0.0,0.03877431487911716,0,1,0.0,0.0,0,0,,
5281,5.281,0.0,0.036883269227872086,0,1,0.0,0.0,0,0,,
5282,5.282,0.0,0.03508445096133366,0,1,0.0,0.0,0,0,,
5283,5.283,0.0,0.033373362096872944,0,1,0.0,0.0,0,0,,
5284,5.284,0.0,0.03174572402106239,0,1,0.0,0.0,0,0,,
5285,5.285,0.0,0.03019746679091367,0,1,0.0,0.0,0,0,,
5286,5.2860000000000005,0.0,0.028724718956900232,0,1,0.0,0.0,0,0,,
