t,A_T0,A_T1,A_T2,B_T0,B_T1,B_T2,C_T0,C_T1,C_T2,A_u0,A_u1,A_u2,B_u0,B_u1,B_u2,C_u0,C_u1,C_u2
19,1.3506478644695532,0.42533765615869235,0.12251195466029097,1.3506478644695532,0.42533765615869235,0.12251195466029097,8.10388718681732,2.552025936952154,0.735071727961746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.397377967841736,0.4541852683675901,0.13696669133783698,1.397377967841736,0.4541852683675901,0.13696669133783698,8.384267807050415,2.725111610205541,0.8218001480270222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.4429853387576959,0.48306261306542253,0.15206538925369753,1.4429853387576959,0.48306261306542253,0.15206538925369753,8.657912032546175,2.898375678392535,0.9123923355221855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.4875329127190324,0.5119427643742048,0.16777427837426181,1.4875329127190324,0.5119427643742048,0.16777427837426181,8.925197476314194,3.0716565862452287,1.0066456702455713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.5310788406755174,0.5408030608680201,0.18406009759567724,1.5310788406755174,0.5408030608680201,0.18406009759567724,9.186473044053105,3.2448183652081206,1.1043605855740637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.5736769630817364,0.5696244472708081,0.20089027904512977,1.5736769630817364,0.5696244472708081,0.20089027904512977,9.44206177849042,3.4177466836248485,1.205341674270779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.615377225253804,0.598390917693058,0.21823308954286852,1.615377225253804,0.598390917693058,0.21823308954286852,9.095255864007216,3.5903455061583482,1.3093985372572114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.6562260422909003,0.6270890447460941,0.23605773662153953,1.6562260422909003,0.6270890447460941,0.23605773662153953,8.776020360992767,3.7328327734640903,1.4163464197292375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.696266620594823,0.655707581288232,0.2543344453153598,1.696266620594823,0.655707581288232,0.2543344453153598,8.481348047611839,3.8498702800689473,1.5245290039827546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.7355392419767757,0.6842371236000959,0.2730345109326173,1.7355392419767757,0.6842371236000959,0.2730345109326173,8.208628238959838,3.9454007013276815,1.6326125632584114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.7740815154554435,0.7126698265142875,0.29213033218226386,1.7740815154554435,0.7126698265142875,0.29213033218226386,7.955589304739395,4.022758510360312,1.7395325270842583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.8119286010996285,0.7409991624859844,0.3115954283147434,1.8119286010996285,0.7409991624859844,0.3115954283147434,7.72024985159951,4.084763787226265,1.8444484897192523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.849113409631769,0.7692197178270339,0.33140444333817465,1.849113409631769,0.7692197178270339,0.33140444333817465,7.5008772447278425,4.133801559026333,1.9467063484160392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.8856667809680503,0.7973270203714518,0.3515331398662672,1.8856667809680503,0.7973270203714518,0.3515331398662672,7.295952347113664,4.171888902633341,2.045806461384566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.9216176444118132,0.8253173937243526,0.371958384729242,1.9216176444118132,0.8253173937243526,0.371958384729242,7.104139527320856,4.20073169753627,2.141376887132414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.9569931628270643,0.8531878339940876,0.3926581281211768,1.9569931628270643,0.8531878339940876,0.3926581281211768,6.9242611324691845,4.221772625158053,2.2331509121233974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.9918188627875442,0.8809359055397774,0.4136113777561341,1.9918188627875442,0.8809359055397774,0.4136113777561341,6.755275746513225,4.236231764785631,2.320948196526452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2.0261187524150515,0.9085596528013069,0.4347981692523097,2.0261187524150515,0.9085596528013069,0.4347981692523097,6.596259658295613,4.2451409280063235,2.4046589716840985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.0599154283810024,0.9360575257312173,0.4561995337507847,2.0599154283810024,0.9360575257312173,0.4561995337507847,6.446391052164318,4.249372697419492,2.4842308107417996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2.093230173341113,0.9634283167305354,0.4777974635969577,2.093230173341113,0.9634283167305354,0.4777974635969577,6.3049365086602185,4.2496649864328875,2.5596575681225464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2.1260830448992083,0.9906711073141673,0.49957487676302914,2.1260830448992083,0.9906711073141673,0.49957487676302914,6.171239465997181,4.2466418109688515,2.630970146299277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2.1584929570478835,1.017785223005159,0.5215155805645038,2.1584929570478835,1.017785223005159,0.5215155805645038,6.044710346544672,4.240830857353115,2.69822880138239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2.1904777549072207,1.044770195188599,0.543604235118745,2.1904777549072207,1.044770195188599,0.543604235118745,5.924818097781806,4.232678340541059,2.7615167438985497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2.2220542834746513,1.0716257288516975,0.5658263169059485,2.2220542834746513,1.0716257288516975,0.5658263169059485,5.811082935489916,4.222561570618142,2.820934829057016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2.2532384510066286,1.0983516753021476,0.5881680827197692,2.2532384510066286,1.0983516753021476,0.5881680827197692,5.703070109360531,4.210799581048909,2.876597162852182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2.284045287573625,1.1249480090969128,0.6106165342339452,2.284045287573625,1.1249480090969128,0.6106165342339452,5.600384538624428,4.197662117629319,2.9286274774419256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2.3144889992621334,1.1514148085320102,0.6331593833606728,2.3144889992621334,1.1514148085320102,0.6331593833606728,5.502666188522383,4.183377240986516,2.9771561521370145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2.3445830184391037,1.1777522391440338,0.6557850185345525,2.3445830184391037,1.1777522391440338,0.6557850185345525,5.409586078088446,4.168137756471664,3.022317775685129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2.374340050444187,1.203960539758876,0.6784824720212819,2.374340050444187,1.203960539758876,0.6784824720212819,5.320842826350929,4.152106652308024,3.06424916188212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2.4037721170320516,1.2300400106947564,0.7012413883217236,2.4037721170320516,1.2300400106947564,0.7012413883217236,5.236159658139206,4.135421698960416,3.103087744356278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2.432890596849836,1.2559910037872657,0.7240519937185699,2.432890596849836,1.2559910037872657,0.7240519937185699,5.1552818026086005,4.118199339098744,3.138970288040641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2.4617062632026863,1.2818139139553877,0.7469050669937064,2.4617062632026863,1.2818139139553877,0.7469050669937064,5.077974227693295,4.1005379775739765,3.1720318647050276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.4902293193324754,1.3075091720708054,0.7697919113288564,2.4902293193324754,1.3075091720708054,0.7697919113288564,5.00401966224945,4.082520763948266,3.2024050482439015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2.518469431410682,1.3330772389294647,0.7927043273895762,2.518469431410682,1.3330772389294647,0.7927043273895762,4.933216864895155,4.064217945847395,3.2302192924452977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.5464357594253766,1.3585186001553682,0.8156345875826635,2.5464357594253766,1.3585186001553682,0.8156345875826635,4.865379104691606,4.045688859331632,3.255600459900277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2.574136986123974,1.3838337618928023,0.8385754114691288,2.574136986123974,1.3838337618928023,0.8385754114691288,4.800332824011184,4.026983612271088,3.2786704757211895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2.6015813441573976,1.4090232471653796,0.8615199423087002,2.6015813441573976,1.4090232471653796,0.8615199423087002,4.737916458346617,4.008144508076371,3.29954708396374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2.628776641557285,1.434087592799033,0.884461724707098,2.628776641557285,1.434087592799033,0.884461724707098,4.677979391553097,3.989207249831995,3.318343688213539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.6557302856655305,1.4590273468219672,0.9073946833337746,2.6557302856655305,1.4590273468219672,0.9073946833337746,4.620381028184885,3.9702019587030932,3.3351692608050434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2.682449305624623,1.48384306626799,0.9303131026752505,2.682449305624623,1.48384306626799,0.9303131026752505,4.564989967276863,3.951154035261824,3.3501283076760493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2.7089403735276107,1.508535315320995,0.9532116077874297,2.7089403735276107,1.508535315320995,0.9532116077874297,4.511683264203282,3.9320848879614445,3.3633208779975163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2.735209824318047,1.5331046637479657,0.9760851460091855,2.735209824318047,1.5331046637479657,0.9760851460091855,4.460345769183019,3.913012549249131,3.3748426095183066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2.7612636745226915,1.557551685575986,0.9989289695989497,2.7612636745226915,1.557551685575986,0.9989289695989497,4.41086953264584,3.893952196648075,3.3847848020798392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2.7871076398929966,1.5818769579756107,1.0217386192559255,2.7871076398929966,1.5818769579756107,1.0217386192559255,4.363153269071965,3.8749165934663616,3.3932345130308446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2.8127471520253793,1.606081060318759,1.0445099084877636,2.8127471520253793,1.606081060318759,1.0445099084877636,4.317101872105597,3.855916461529342,3.4002746693448365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2.83818737402486,1.6301645733841954,1.067238908787054,2.83818737402486,1.6301645733841954,1.067238908787054,4.272625974753911,3.8369607964201693,3.4059841921441487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2.863433215271775,1.6541280786878279,1.089921935579699,2.863433215271775,1.6541280786878279,1.089921935579699,4.22964154934335,3.818057134096014,3.410438130091171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2.888489345346869,1.6779721579185578,1.1125555349091314,2.888489345346869,1.6779721579185578,1.1125555349091314,4.188069542637889,3.799211776379753,3.4137077987423172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.9133602071660847,1.701697392463391,1.1351364708213438,2.9133602071660847,1.701697392463391,1.1351364708213438,4.147835542148598,3.7804299816701614,3.4158609234923705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2.938050029372755,1.7253043630080298,1.1576617134168143,2.938050029372755,1.7253043630080298,1.1576617134168143,4.108869470196758,3.761716126235294,3.4169617841822704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2.962562838031599,1.7487936492012957,1.1801284275365758,2.962562838031599,1.7487936492012957,1.1801284275365758,4.071105302747843,3.743073840626298,3.417071359815783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2.986902467665912,1.772165829373522,1.2025339620508935,2.986902467665912,1.772165829373522,1.2025339620508935,4.034480810422669,3.724506125049074,3.416247472141324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,3.011072571676593,1.7954214803005866,1.2248758397202508,3.011072571676593,1.7954214803005866,1.2248758397202508,3.9989373194249342,3.7060154469393205,3.4145449271141897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,3.0350766321791145,1.818561177006528,1.2471517475995861,3.0350766321791145,1.818561177006528,1.2471517475995861,3.9644194904095595,3.6876038234859143,3.412015653469826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3.058917969292211,1.8415854925987885,1.2693595279579646,3.058917969292211,1.8415854925987885,1.2693595279579646,3.9308751135609525,3.6692728914241934,3.4087088378174455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,3.0825997499099316,1.8644949981310377,1.2914971696870918,3.0825997499099316,1.8644949981310377,1.2914971696870918,3.8982549183605695,3.651023966062632,3.4046710558111304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,3.1061249959866966,1.8872902624893129,1.3135628001732873,3.1061249959866966,1.8872902624893129,1.3135628001732873,3.866512396704061,3.6328580912035524,3.3999463990774843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,3.1294965923631826,1.9099718522978688,1.3355546776087044,3.1294965923631826,1.9099718522978688,1.3355546776087044,3.835603638184242,3.6147760813623813,3.394576597679087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,3.15271729415915,1.932540331841686,1.3574711837187368,3.15271729415915,1.932540331841686,1.3574711837187368,3.805487176490806,3.596778557473328,3.3886011379749617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,3.1757897337577443,1.954996263003058,1.3793108168836574,3.1757897337577443,1.954996263003058,1.3793108168836574,3.776123845994204,3.5788659770861386,3.3820573758059616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,3.198716427404337,1.9773402052100746,1.4010721856336124,3.198716427404337,1.9773402052100746,1.4010721856336124,3.7474766476821753,3.5610386599036326,3.374980644986899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,3.221499781441592,1.999572715395157,1.4227540024971221,3.221499781441592,1.999572715395157,1.4227540024971221,3.719510623705162,3.543296809378663,3.3674043611305304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,3.2441420982011757,2.0216943479620837,1.4443550781842436,3.2441420982011757,2.0216943479620837,1.4443550781842436,3.6921927398633425,3.5256405309783023,3.359360120862872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,3.2666455815713245,2.043705654760185,1.4658743160864918,3.2666455815713245,2.043705654760185,1.4658743160864918,3.6654917754347607,3.508069847629305,3.350877796516302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,3.2890123422583697,2.0656071850645925,1.4873107070765448,3.2890123422583697,2.0656071850645925,1.4873107070765448,3.639378219802478,3.4905847127796132,3.3419856264077645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,3.311244402759275,2.0873994855615985,1.5086633245916183,3.311244402759275,2.0873994855615985,1.5086633245916183,3.613824175389985,3.473185021443619,3.33271030082513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3.333343702061256,2.109083100338327,1.5299313199852405,3.333343702061256,2.109083100338327,1.5299313199852405,3.588803266459253,3.4558706195421665,3.323077043856328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,3.3553121000836397,2.1306585708760415,1.551113918132946,3.3553121000836397,2.1306585708760415,1.551113918132946,3.564290553365687,3.438641311800332,3.313109691203976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,3.3771513818762497,2.152126436046515,1.5722104132781765,3.3771513818762497,2.152126436046515,1.5722104132781765,3.5402624518995185,3.421496868425424,3.3028307641335033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,3.3988632615878025,2.1734872321109866,1.5932201651053841,3.3988632615878025,2.1734872321109866,1.5932201651053841,3.516696657374538,3.404437030753364,3.2922615397057204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,3.4204493862170233,2.1947414927212887,1.6141425950280384,3.4204493862170233,2.1947414927212887,1.6141425950280384,3.4935720731529787,3.387461516022559,3.281422117445905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,3.4419113391584957,2.2158897489228044,1.6349771826798731,3.4419113391584957,2.2158897489228044,1.6349771826798731,3.4708687433203216,3.3705700214098586,3.270331482601044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,3.46325064355456,2.23693252915896,1.6557234625983457,3.46325064355456,2.23693252915896,1.6557234625983457,3.4485677892461437,3.353762227442415,3.2590075661352857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,3.4844687654639603,2.25787035927701,1.6763810210898595,3.4844687654639603,2.25787035927701,1.6763810210898595,3.426651349787254,3.337037800881715,3.2474673016110938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,3.505567116857335,2.278703762534898,1.6969494932668667,3.505567116857335,2.278703762534898,1.6969494932668667,3.405102524907479,3.3203963971612103,3.235726679100314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,3.526547058449078,2.2994332596090277,1.7174285602474966,3.526547058449078,2.2994332596090277,1.7174285602474966,3.383905322504872,3.3038376624463917,3.223800796265524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,3.547409902374577,2.320059368602783,1.737817946508856,3.547409902374577,2.320059368602783,1.737817946508856,3.3630446082519887,3.287361235375566,3.211703906747774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,3.5681569147213303,2.3405826050556837,1.7581174173856304,3.5681569147213303,2.3405826050556837,1.7581174173856304,3.3425060582684227,3.2709667485305807,3.1994494659922776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,3.5887893179219685,2.3610034819530554,1.7783267767060624,3.5887893179219685,2.3610034819530554,1.7783267767060624,3.3222761144571247,3.254653829679161,3.1870501746388578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,3.6093082930167673,2.381322509736138,1.7984458645578123,3.6093082930167673,2.381322509736138,1.7984458645578123,3.3023419423473355,3.238422102824093,3.174518019599088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,3.629714981792819,2.4015401963125464,1.8184745551766157,3.629714981792819,2.4015401963125464,1.8184745551766157,3.2826913912973192,3.2222711890890494,3.161864312937145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,3.6500104888066294,2.4216570470670247,1.8384127549510312,3.550509240887361,2.521158294986293,1.8384127549510312,3.263312956919593,3.2062007074662664,3.1490997286664655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,3.6701958832965373,2.441673564872434,1.8582604005369405,3.481590150339844,2.6253290486603817,1.8632106497056864,3.244195745600126,3.1902102754473867,3.136234337569419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,3.690272200990997,2.4615902501009352,1.8780174570758033,3.4216261229415545,2.7164200715252043,1.8918337137009769,3.2253294409910813,3.174299509555492,3.123277640142403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,3.7102404458184353,2.481407600635321,1.8976839165109984,3.3694762503804485,2.796433873084041,1.9234218395002656,3.2067042723641457,3.1584680257935753,3.1102385977640505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,3.73010159152408,2.5011261118804673,1.9172597959968893,3.324161701646105,2.867064171305761,1.9572616264495706,3.1883109847184583,3.142715440022354,3.097125662179665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,3.7498565831988526,2.5207462767748776,1.936745136395542,3.2848414886474164,2.9297435200729085,1.9927629876489472,3.170140810543565,3.1270413682783196,3.0839468033905213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,3.76950633872515,2.5402685858022944,1.9561400008563077,3.250791927870667,2.985683590602967,2.029439406910118,3.152185443143844,3.1114454270412595,3.0707095360323873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,3.78905175014406,2.55969352700336,1.9754444734737313,3.2213892302941822,3.0359092398895147,2.0668912804374537,3.134437011436411,3.095927233459044,3.05742094432344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,3.808493684948324,2.5790215859873067,1.9946586580195051,3.1960947392249617,3.0812873244495336,2.1047918652806397,3.1168880561397243,3.0804864055362806,3.044087705657764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,3.827832987305103,2.5982532459436682,2.0137826767444134,3.1744424096906485,3.1225510698576535,2.142875430444881,3.0995315072749654,3.0651225622924154,3.0307161129167715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,3.847070479212393,2.617388987653995,2.0328166692464404,3.1560281855858916,3.160320681540049,2.1809272689868866,3.08236066290682,3.049835323894004,3.0173120955672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,3.8662069615927277,2.636429289503565,2.051760791401417,3.1405009836938644,3.195120776573801,2.218775282230043,3.0653691690545286,3.034624311765136,3.0038812396108274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,3.8852432153275935,2.655374627493082,2.0706152143527876,3.1275550384686124,3.227395126817912,2.2562828918869378,3.048551000708062,3.0194891486793995,2.99042880644767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,3.9041800022358046,2.674225475250359,2.089380123557254,3.1169233993297816,3.2575191280745273,2.293343073639108,3.031900443888013,3.004429458836231,2.9769597507112193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,3.923018065998906,2.692982304041968,2.1080557178832398,3.1083724042519196,3.2858103460160777,2.329873337656115,3.0154120786912935,2.9894448679240706,2.963478737131208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3.9417581330364997,2.7116455827848664,2.1266422087592876,3.101696980525701,3.312537435516797,2.3658115085381546,2.9990807632680228,2.9745350031723685,2.9499901564764848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,3.9604009133342393,2.7302157780579877,2.1451398193696445,3.096716646489075,3.337927684273716,2.4011121799990796,2.982901618678075,2.9596994933941603,2.9364981406277897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,3.9789471012270727,2.7486933541137906,2.1635487838944587,3.0932721074160803,3.362173392905888,2.4357437389133527,2.966870014578672,2.944937969020679,2.9230065768275932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,3.9973973761401913,2.7670787728897723,2.181869346792142,3.0912223551543128,3.385437270992726,2.469685869675065,2.950981555697133,2.9302500621292404,2.9095191211516487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
