t,A_T0,A_T1,A_T2,B_T0,B_T1,B_T2,C_T0,C_T1,C_T2,A_u0,A_u1,A_u2,B_u0,B_u1,B_u2,C_u0,C_u1,C_u2
222,34.25864436104293,26.56833042435577,22.906723307851433,24.424562279890626,26.653808958659507,32.655326854699965,10.879748093734054,10.879376918436394,10.879005743138825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,34.32656603592191,26.636251001603135,22.974642787467182,24.41365068053874,26.708545378688154,32.815263765765295,10.825466657535525,10.825115799685046,10.824764941834644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,34.3941488954263,26.703832823558233,23.042223571872984,24.40605953294156,26.764976559827026,32.9691691980889,10.771456961935161,10.771125309392497,10.7707936568499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,34.46139463239397,26.771077579770132,23.10946734732911,24.401691397152938,26.822790543290257,33.117457619049986,10.717717596291449,10.717404097793679,10.717090599295968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,34.5283049310561,26.83798695136124,23.176375791849203,24.400438646764364,26.881723738794015,33.26050528870813,10.664247160027115,10.663950821855504,10.663654483683942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,34.59488146708907,26.904562611069334,23.242950575232424,24.402186432856162,26.941553462970433,33.398654757564195,10.611044262413161,10.610764145243289,10.61048402807346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,34.661125907665586,26.970806223289372,23.30919335909599,24.406815114488953,27.0020916286583,33.53221874690365,10.558107522363024,10.55784273828735,10.55757795421171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,34.7270399115051,27.03671944411511,23.375105796907953,24.414202242192793,27.06317940755999,33.66148350277534,10.505435568236361,10.505185277949757,10.504934987663178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,34.79262512892355,27.102303921380503,23.44068953402029,24.42422416734764,27.124682716133144,33.786711700843526,10.453027037651918,10.452790447791257,10.452553857930617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,34.857883201882395,27.1675612947009,23.505946207702234,24.43675733888961,27.186488397741844,33.908144967654046,10.400880577308984,10.400656937938368,10.400433298567767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,34.92281576403706,27.232493195514028,23.570877447173824,24.45167933909761,27.248500993676625,34.026006073950654,10.348994842816998,10.348783445050628,10.34857204728427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,34.98742444078476,27.297101247120793,23.635484873639655,24.46886970203912,27.31064001221655,34.140500847289516,10.297368498532844,10.297168672288013,10.296968846043193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,35.05171084931169,27.36138706472585,23.699770100322834,24.488210551349944,27.372837618915515,34.251819844094896,10.24600021740543,10.245811329278517,10.245622441151614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,35.11567659863974,27.425352255477986,23.76373473249906,24.509587088193346,27.435036683143515,34.3601398152799,10.194888680827166,10.19471013208589,10.194531583344622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,35.17932328967255,27.488998418510302,23.827380367530875,24.532887955323446,27.497189125934185,34.46562499445608,10.144032578491968,10.143863803177538,10.143695027863119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,35.24265251524117,27.55232714498019,23.89070859490203,24.558005499024834,27.55925452266534,34.568428233433195,10.093430608259428,10.093271071392593,10.09311153452577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,35.30566586014908,27.615340018109105,23.953720996251953,24.584835947196584,27.621198921267194,34.66869200604634,10.043081476024847,10.042930671910124,10.042779867795414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,35.368364901216815,27.678038613222164,24.01641914541032,24.613279518893393,27.68299384271534,34.766549298240555,9.992983895594783,9.992841346217524,9.992698796840276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,35.43075120732611,27.740424497787505,24.078804608431707,24.643240478144556,27.74461543569303,34.862124399707724,9.943136588567851,9.94300184207904,9.94286709559024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,35.49282633946352,27.802499231455492,24.140878943630273,24.674627142770895,27.806043761643686,34.955533610134694,9.893538284220472,9.893410913504473,9.893283542788483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,35.55459185076367,27.864264366097704,24.202643701614537,24.70735185715001,27.86726219010231,35.04688587122359,9.844187719397334,9.844067320718025,9.843946922038727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,35.61604928655208,27.92572144584572,24.264100425322166,24.741330936389627,27.928256887296474,35.13628333403385,9.79508363840628,9.794969830127307,9.794856021848346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,35.67720018438749,27.986872007129737,24.325250650054787,24.776484588114418,27.989016383630933,35.223821869826644,9.746224792917422,9.746117214292498,9.746009635667587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,35.73804607410392,28.04771757871697,24.386095903512825,24.812736817016123,28.04953120788893,35.309591531428644,9.697609941866235,9.697508251895657,9.69740656192509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,35.79858847785223,28.108259681749878,24.446637705830337,24.850015316429722,28.109793577859797,35.3936769711429,9.64923785136044,9.649141727710193,9.649045604059957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,35.85882891014133,28.168499829784192,24.506877569609856,24.888251350453064,28.16979713868967,35.47615782039262,9.601107294590445,9.60101643257048,9.600925570550526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,35.918768877879096,28.228439528826748,24.5668169999572,24.92737962950181,28.229536741594515,35.557109035566704,9.553217051743198,9.553131163341636,9.553045274940084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,35.978409880412826,28.288080277373144,24.62645749451626,24.96733818166712,28.28900825670996,35.63660121392514,9.505565909919238,9.505484722889435,9.50540353585964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,36.037753409569426,28.3474235664452,24.685800543503774,25.008068221804145,28.348208414812678,35.71470088290157,9.458152663052797,9.458075920050383,9.457999177047979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,36.09680094969522,28.406470879628237,24.74484762974405,25.049514019911904,28.407134673460163,35.791470765695436,9.41097611183478,9.410903569601942,9.410831027369111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,36.15555397769547,28.465223693108157,24.803600228703637,25.09162277005818,28.465785103782576,35.86697002566651,9.364035063638486,9.363966492232892,9.363897920827304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,36.214013963073555,28.523683475708356,24.862059808525952,25.134344460847032,28.524158294741305,35.941254491719526,9.317328332447923,9.317263514513854,9.317198696579792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,36.27218236796985,28.581851688926445,24.92022783006584,25.177631748213507,28.582253272160113,36.01437686658851,9.270854738788566,9.270793468867955,9.27073219894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,36.330060647200284,28.639729786970786,24.97810574692409,25.221439831153052,28.640069430250378,36.08638691969172,9.224613109660458,9.224555193541631,9.224497277422811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,36.38765024829464,28.697319216796842,25.035695005481845,25.265726330846633,28.69760647370326,36.157331666023424,9.178602278473521,9.178547532575593,9.178492786677669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,36.444952611534546,28.75462141814336,25.092997044934968,25.310451173521336,28.754864368718984,36.227255532372546,9.132821084984961,9.132769335775917,9.13271758656688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,36.50196916999119,28.811637823568354,25.150013297328314,25.355576477286682,28.81184330159474,36.296200512006436,9.087268375238649,9.087219458685302,9.087170542131961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,36.55870134956275,28.868369858484936,25.206745187589913,25.401066443104988,28.868543643705323,36.36420630882729,9.041943001506416,9.041896762554448,9.041850523602484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,36.61515056901158,28.92481894119693,25.263194133565072,25.446887249987615,28.924965921890465,36.4313104718955,8.99684382223111,8.996800114313588,8.996756406396072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,36.67131824000111,28.98098648293434,25.31936154605037,25.493006954454696,28.981110793414967,36.49754852111615,8.951969701971375,8.951928386544171,8.951887071116973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,36.72720576713251,29.036873887888643,25.37524882882758,25.53939539425253,29.03697902479623,36.56295406479996,8.907319511348033,8.907280457450664,8.907241403553302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,36.78281454798108,29.092482553247866,25.430857378697457,25.586024096287932,29.092571473902677,36.62755890973578,8.862892126991996,8.862855210832516,8.86281829467304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,36.838145973132434,29.147813869231545,25.48618858551346,25.632866188711517,29.147889074818558,36.69139316434735,8.818686431493642,8.818651536056244,8.81861664061885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,36.89320142621839,29.202869219125457,25.541243832215336,25.679896317060347,29.202932825048403,36.75448533545042,8.774701313353573,8.77466832802768,8.77463534270179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,36.94798228395265,29.25764997931622,25.596024494862604,25.727090564354224,29.25770377470024,36.816862419077,8.730935666934679,8.73090448716433,8.730873307393985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,37.00248991616627,29.31215751932569,25.65053194266793,25.774426375027602,29.31220301734235,36.878549985789924,8.68738839241546,8.687358919367895,8.687329446320332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,37.05672568584285,29.36639320184521,25.70476753803038,25.82188248257045,29.366431682275408,36.939572260872566,8.644058395744532,8.644030535996912,8.644002676249293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,37.11069094915354,29.420358382769663,25.75873263656859,25.869438840745463,29.420390928001677,36.99995219974464,8.60094458859626,8.600918253839538,8.600891919082818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,37.164387055491844,29.474054411231386,25.812428587153732,25.917076558245377,29.474081936706575,37.059711558924995,8.55804588832747,8.558020995086475,8.557996101845479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,37.2178153475081,29.527482629633884,25.865856731942475,25.9647778366525,29.527505909596496,37.11887096283545,8.515361217935185,8.515337687304019,8.515314156672853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,37.2709771611439,29.580644373685402,25.919018406409716,26.012525911562285,29.580664062960718,37.177449966716,8.472889506015324,8.472867263407254,8.472845020799182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,37.32387382566616,29.63354097243231,25.97191493938126,26.060304996733727,29.633557624845757,37.235467115900235,8.43062968672234,8.43060866163337,8.430587636544399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,37.37650666370113,29.686173748292333,26.024547653066342,26.10810023113145,29.686187832247644,37.29294000168069,8.388580699729726,8.388560825515121,8.388540951300513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,37.428876991268,29.738544017087605,26.076917863090014,26.155897628726905,29.7385559287422,37.34988531397649,8.346741490191384,8.346722703854415,8.346703917517441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,37.48098611781252,29.790653088077576,26.129026878525433,26.20368403092948,29.790663162485803,37.406318891000225,8.305111008703767,8.30509325069603,8.305075492688289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,37.53283534624028,29.842502263991737,26.180876001925995,26.251447061521954,29.842510784529352,37.46225576610668,8.263688211268809,8.263671425301471,8.263654639334128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,37.58442597294983,29.894092841062182,26.23246652935734,26.299175083978838,29.894100047397245,37.51771021199323,8.22247205925757,8.222456192122943,8.22244032498831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,37.635759287865625,29.945426109056026,26.283799750429232,26.346857161050334,29.94543220389034,37.57269578241017,8.181461519374587,8.181446520777472,8.181431522180352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,37.686836574470775,29.996503351307645,26.33487694832732,26.394483016499027,29.996508506078413,37.62722535152826,8.140655563622872,8.140641386021137,8.140627208419398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,37.73765910983958,30.047325844750752,26.38569939984473,26.442042998880925,30.047330204452805,37.68131115110129,8.100053169269563,8.100039767723445,8.100026366177323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,37.78822816466993,30.097894859950333,26.436268375413544,26.489528047266905,30.097898547214584,37.734964805552266,8.05965331881217,8.059640650841823,8.059627982871472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,37.838545003315446,30.1482116611344,26.486585139136164,26.53692965880507,30.148214779677247,37.788197365103635,8.019454999945399,8.019443025396246,8.019431050847091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,37.888610883817535,30.198277506225605,26.53665094881649,26.58423985802899,30.198280143766294,37.84101933706428,7.979457205528532,7.979445886443983,7.979434567359433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,37.93842705793717,30.24809364687268,26.586467055991015,26.63145116782103,30.24809587760069,37.893440715379064,7.939658933553338,7.939648234054478,7.939637534555617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,37.98799477118655,30.297661328481738,26.636034705959744,26.678556581944306,30.29766321514361,37.94547100854004,7.9000591871124906,7.9000490732843485,7.9000389594562055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,38.0373152628606,30.346981790247398,26.685355137817012,26.725549539060776,30.346983385911688,37.997119265952485,7.8606569743684656,7.8606474141525124,7.860637853936558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,38.086389766068244,30.396056265183777,26.734429584482125,26.772423898157083,30.396057614733774,38.048394102843226,7.8214513085229065,7.821442271615439,7.821433234707969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,38.13521950776352,30.444885980155302,26.783259272729904,26.819173915303555,30.444887121551524,38.09930372379358,7.782441207786441,7.782432665542522,7.782424123298603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,38.18380570877655,30.49347215590739,26.831845423221054,26.86579422167543,30.493473121255352,38.14985594497415,7.743625695348914,7.74361762069158,7.743609546034246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,38.23214958384433,30.54181600709697,26.88018925053243,26.91227980276901,30.541816823550246,38.20005821515441,7.705003799350041,7.704996166684469,7.704988534018897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,38.28025234164135,30.589918742322833,26.92829196318714,26.958625978748803,30.58991943284685,38.249917635555605,7.666574552850446,7.666567337982827,7.666560123115208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,38.32811518481004,30.63778156415587,26.976154763684523,27.00482838586501,30.637782148173876,38.29944097861147,7.628336993803086,7.628330173863936,7.628323353924785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,38.37573930999106,30.685405669169118,27.023778848529993,27.050882958883832,30.68540616310854,38.348634705697734,7.590290165025033,7.5902837183967,7.590277271768366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,38.42312590785345,30.73279224796768,27.07116540826473,27.09678591447603,30.732792665722183,38.39750498388758,7.55243311416961,7.552427020417752,7.552420926665893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,38.47027616312458,30.7799424852185,27.118315627495235,27.142533735512085,30.779942838538798,38.44605770178736,7.514764893698857,7.5147591335076696,7.514753373316483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,38.51719125461996,30.826857559679958,27.16523068492278,27.18812315621493,30.826857858504347,38.494298484503354,7.477284560856328,7.4772791159673195,7.477273671078312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,38.56387235527287,30.873538644231363,27.211911753372675,27.233551148123865,30.873538896965258,38.542232707787726,7.439991177640196,7.43998603079431,7.439980883948426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,38.61032063216391,30.919986905902263,27.25835999982343,27.27881490682573,30.919987119654632,38.58986551140918,7.402883810776661,7.4028789456595705,7.402874080542482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,38.03515195329445,30.966203505901614,27.30457658543576,27.32391183941169,30.966203686684945,38.01581651853513,7.365961531693646,7.365956932884039,7.365952334074434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,37.49376624552163,30.98127529358801,27.35056266558147,27.368839552620244,30.981275446487423,37.47548920558338,7.329223416494775,7.329219069415474,7.329214722336174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,36.982764817837214,30.970125808152723,27.394781383856486,27.41205783561348,30.97012593746902,36.96548823676386,7.29266854593362,7.292664436805375,7.292660327677131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,36.49917996642028,30.936918587675816,27.43602495767192,27.452355734945147,30.936918697046444,36.48284907977636,7.2562960053882115,7.256292121186023,7.256288236983835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,36.04041357266861,30.885174394215596,27.473358854834448,27.48879572109839,30.885174486716963,36.024976613903235,7.220104884835799,7.2201012132476325,7.220097541659466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,35.6041848942814,30.81787035815661,27.506074857818444,27.520666743264083,30.81787043639062,35.58959293060169,7.184094278827862,7.18409080821562,7.184087337603378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,35.18848614665431,30.73752383057883,27.533651629705968,27.547444786305853,30.73752389674607,35.17469292388713,7.148263286465352,7.148260005827985,7.148256725190619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,34.79154468737429,30.646263302273617,27.555721610381724,27.568759758470716,30.64626335823526,34.7785064833236,7.112611011374165,7.112607910312801,7.112604809251438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,34.41179079893028,30.54588838423912,27.572043253034177,27.584367719869707,30.54588843156927,34.39946628476454,7.077136561680842,7.077133630365823,7.077130699050806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,34.047830219005604,30.4379205368059,27.58247776444617,27.594127615186586,30.437920576835875,34.03618032823516,7.041839049988479,7.041836279128206,7.041833508267934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,33.698420698216935,30.323645974318534,27.58696964228454,27.59798180380013,30.323646008174308,33.68740850284552,7.006717593352851,7.006714974164329,7.006712354975808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,33.36245197557369,30.20415195221078,27.58553041227706,27.595939790185756,30.204151980844653,33.35204256903106,6.971771313258742,6.971768837439741,6.97176636162074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,33.03892865534834,30.080357457169935,27.578225060890773,27.58806465018912,30.080357481387335,33.02908904183254,6.936999335596464,6.936996995299201,6.936994655001939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,32.72695554808993,29.95303916365462,27.565160737515193,27.57446172715491,29.953039184136742,32.71765453796804,6.902400790638579,6.902398578444846,6.902396366251114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,32.42572510539616,29.822853386880812,27.546477366419968,27.55526923816131,29.822853404203784,32.4169332163318,6.867974813016804,6.867972721914452,6.867970630812102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,32.13450663465761,29.690354649778506,27.522339864771318,27.53065048662634,29.69035466442959,32.12619599815146,6.833720541699103,6.833718565059813,6.833716588420526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,31.85263702788445,29.556011386178188,27.492931710337523,27.50078742489924,29.5560113985695,31.844781300931384,6.799637119966946,6.799635251525224,6.7996333830835045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,31.57951277926336,29.420219221933372,27.458449642529562,27.465875350466828,29.420219232413455,31.572087060845973,6.76572369539276,6.765721929226071,6.7657201630593855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,31.314583100402647,29.283312207556946,27.41909931424113,27.42611855322372,29.28331221642059,31.307563852556378,6.731979419817531,6.73197775032753,6.731976080837533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,31.057343971266793,29.145572318328636,27.375091740529502,27.38172675983348,29.145572325825157,31.050708944466262,6.6984034493285876,6.698401871223372,6.69840029311816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,30.807332989388062,29.007237489097882,27.3266404143253,27.332912245355043,29.007237495438144,30.80106115201803,6.664994944237534,6.66499345251487,6.66499196079221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,30.564124900759158,28.868508409789893,27.273958979759435,27.27988750270975,28.868508415152238,30.558196372446474,6.631753069058349,6.631751658989816,6.6317502489212865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,30.3273277134372,28.729554272763313,27.217259370928453,27.22286337779804,28.729554277298572,30.32172370203233,6.598676992485639,6.598675659601641,6.598674326717647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,30.096579309816434,28.590517633685344,27.156750338475046,27.162047592630955,28.590517637521085,30.09128205182475,6.565765887373038,6.565764627448637,6.56576336752424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,29.871544486170425,28.451518522654943,27.0926362986524,27.097643591134286,28.451518525899058,29.866537190444387,6.533018930711764,6.533017739753286,6.533016548794813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,29.65191235877516,28.31265792121541,27.025116449919565,27.029849652662083,28.312657923959154,29.64717915328886,6.500435303609311,6.500434177841691,6.500433052074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,29.437394084999703,28.174020703061316,26.95438411087628,26.95885822701837,28.174020705381864,29.432919966537025,6.468014191268296,6.468013127123107,6.468012062977922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,29.22772085544213,28.03567812115922,26.880626240740057,26.884855452180506,28.035678123121844,29.22349164203901,6.435754782965432,6.435753777069577,6.435752771173725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,29.022642119708017,27.897689911243194,26.804023109807236,26.80802082215725,27.897689912903104,29.018644405698048,6.403656272030652,6.403655321195669,6.403654370360689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,28.821924013956746,27.76010607085529,26.724748092602624,26.72852697767787,27.760106072259173,28.81814512747757,6.371717855826355,6.3717169570383145,6.3717160582502785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,28.625347963029373,27.62296836397473,26.6429675608601,26.646539596846885,27.62296836516208,28.6217759258552,6.339938735726797,6.339937886136747,6.339937036546701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,28.43270943394968,27.48631159356101,26.55884085721752,26.562217366640414,27.48631159456522,28.42933292352253,6.308318117097605,6.308317314012538,6.308316510927475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,28.24381682096605,27.350164677807705,26.472520333661297,26.475712019272553,27.35016467865702,28.24062513450543,6.276855209275419,6.276854450149738,6.276853691024062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,28.05849044516842,27.21455156038264,26.384151441410946,26.38716842011542,27.214551561100954,28.055473465745585,6.24554922554766,6.245548507975112,6.245547790402567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,27.876561654149327,27.079491980260304,26.293872861168484,26.296724696091612,27.079491980867825,27.873709818618636,6.214399383132433,6.214398704838474,6.214398026544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,27.697872009247504,26.945002122803007,26.201816664537876,26.204512395338355,26.945002123316822,27.695176277933164,6.18340490315853,6.1834042619931235,6.183403620827721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,27.52227254967193,26.811095170406922,26.108108499000387,26.11065667052362,26.811095170841487,27.519724377714088,6.152565010645577,6.152564404576376,6.1525637985071775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,27.34962312430136,26.677781768204174,26.012867790159696,26.01527647952282,26.67778176857171,27.347214434570656,6.121878934484286,6.1218783615901895,6.121877788696095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,27.179791783228886,26.5450704179227,25.916207956085465,25.91848479827982,26.545070418233546,27.177514940723647,6.0913459074168275,6.091345365881891,6.0913448243469555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,27.012654222206976,26.4129678109849,25.81823662951891,25.820388841611084,26.412967811247796,27.010502009851866,6.060965166017316,6.060964654124996,6.060964142232679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,26.848093274074426,26.28147911021683,25.719055884487116,25.7210902884953,26.281479110439175,26.846058869843862,6.0307359506724145,6.030735466800131,6.03073498292785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,26.685998442036894,26.150608188094374,25.618762464528114,25.620685509046247,26.150608188282426,26.684075397330677,6.000657505562049,6.000657048176037,6.000656590790027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,26.526265470347642,26.020357828230104,25.517448010276237,25.5192657909145,26.020357828389148,26.5244476895503,5.970729078640232,5.970728646290682,5.970728213941133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,26.368795948512556,25.89072989577062,25.415199284613966,25.416917563320414,25.89072989590513,26.367077669671563,5.940949921615997,5.940949512932459,5.940949104248922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,26.213496945637605,25.7617254814997,25.312098393976775,25.313722617301334,25.761725481613468,26.211872722199253,5.911319289934443,5.911318903621485,5.911318517308526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,26.06028067196066,25.633345023702912,25.208223004713364,25.209758321072105,25.63334502379913,26.05874535550567,5.881836442757886,5.881836077590982,5.8818357124240785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,25.90906416497328,25.505588411223762,25.10364655366556,25.105097829659982,25.505588411305144,25.907612888897457,5.852500642947111,5.852500297768765,5.852499952590421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,25.759768997850724,25.37845507061251,24.99843845234862,24.999810288191608,25.378455070681337,25.758397161938884,5.823311157042734,5.82331083075881,5.823310504474888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
