t,A_T0,A_T1,A_T2,B_T0,B_T1,B_T2,C_T0,C_T1,C_T2,A_u0,A_u1,A_u2,B_u0,B_u1,B_u2,C_u0,C_u1,C_u2
13,6.775648242335331,1.6584803234461827,0.33272114791413154,6.775648242335331,1.6584803234461827,0.33272114791413154,40.653889454011974,9.950881940677094,1.9963268874847886,0.0,0.0,0.0,0.0,0.0,0.0,0.0008817527162566924,0.0,0.0
14,7.134030370347904,1.8388335689924957,0.3970190404688048,7.134030370347904,1.8388335689924957,0.3970190404688048,42.80418222208741,11.033001413954972,2.382114242812828,0.0,0.0,0.0,0.0,0.0,0.0,0.003839075105881669,0.0,0.0
15,7.481768012054511,2.0213705207343224,0.4667700721716847,7.481768012054511,2.0213705207343224,0.4667700721716847,44.890608072327055,12.128223124405931,2.800620433030107,0.0,0.0,0.0,0.0,0.0,0.0,0.006708560588422972,0.0,0.0
16,7.819552467633309,2.2056047331397433,0.5417843890484136,7.819552467633309,2.2056047331397433,0.5417843890484136,46.91731480579984,13.233628398838455,3.2507063342904803,0.0,0.0,0.0,0.0,0.0,0.0,0.009495913682423848,0.0,0.0
17,8.148012995804491,2.391125536033043,0.6218583284102316,8.148012995804491,2.391125536033043,0.6218583284102316,48.88807797482693,14.346753216198252,3.7311499704613875,0.0,0.0,0.0,0.0,0.0,0.0,0.012206326948440843,0.0,0.0
18,8.467723979735842,2.5775863433276376,0.7067789445886361,8.467723979735842,2.5775863433276376,0.7067789445886361,50.806343878415035,15.465518059965818,4.240673667531815,0.0,0.0,0.0,0.0,0.0,0.0,0.014844540121158115,0.0,0.0
19,8.779211119052098,2.7646947650315004,0.7963277052918917,8.779211119052098,2.7646947650315004,0.7963277052918917,52.67526671431257,16.588168590188996,4.777966231751348,0.0,0.0,0.0,0.0,0.0,0.0,0.017414891205037725,0.0,0.0
20,9.082956790971286,2.952204244389336,0.8902834936959407,9.082956790971286,2.952204244389336,0.8902834936959407,54.4977407458277,17.713225466336006,5.341700962175642,0.0,0.0,0.0,0.0,0.0,0.0,0.01992136071371474,0.0,0.0
21,9.379404701925026,3.1399069849252466,0.9884250301490344,9.379404701925026,3.1399069849252466,0.9884250301490344,56.27642821155013,18.83944190955147,5.930550180894203,0.0,0.0,0.0,0.0,0.0,0.0,0.022367610054558784,0.0,0.0
22,9.668963932673712,3.3276279684323313,1.0905328094327023,9.668963932673712,3.3276279684323313,1.0905328094327023,58.01378359604226,19.96576781059398,6.543196856596211,0.0,0.0,0.0,0.0,0.0,0.0,0.024757014908434863,0.0,0.0
23,9.952012464390865,3.5152198956421308,1.1963906343719026,9.952012464390865,3.5152198956421308,1.1963906343719026,59.71207478634518,21.09131937385278,7.178343806231412,0.0,0.0,0.0,0.0,0.0,0.0,0.027092694326489558,0.0,0.0
24,10.228900260031288,3.7025589072602525,1.305786813793344,10.228900260031288,3.7025589072602525,1.305786813793344,61.373401560187716,22.215353443561515,7.8347208827600605,0.0,0.0,0.0,0.0,0.0,0.0,0.02937753615719771,0.0,0.0
25,10.499951964149727,3.889540965004877,1.4185150820286458,10.499951964149727,3.889540965004877,1.4185150820286458,59.119163116046884,23.33724579002926,8.511090492171872,0.0,0.0,0.0,0.0,0.0,0.0,0.026277256083067274,0.0,0.0
26,10.765469274890853,4.076078790849612,1.5343752880400072,10.765469274890853,4.076078790849612,1.5343752880400072,57.04413234645297,24.263413027516584,9.206251728240042,0.0,0.0,0.0,0.0,0.0,0.0,0.023423442386073273,0.0,0.0
27,11.025733033866349,4.262099278373508,1.653173894549839,11.025733033866349,4.262099278373508,1.653173894549839,55.12876230947693,25.02415682044816,9.909438525887905,0.0,0.0,0.0,0.0,0.0,0.0,0.020789211932033383,0.0,0.0
28,11.281005072849041,4.447541303400624,1.7747243210620127,11.281005072849041,4.447541303400624,1.7747243210620127,53.35608355323893,25.64510455862993,10.611981661179673,0.0,0.0,0.0,0.0,0.0,0.0,0.01835122643849184,0.0,0.0
29,11.53152985046038,4.632353872342868,1.8988471591847154,11.53152985046038,4.632353872342868,1.8988471591847154,51.71133048080606,26.147930317342027,11.306961426047678,0.0,0.0,0.0,0.0,0.0,0.0,0.01608917861006351,0.0,0.0
30,11.777535907147582,4.816494556158898,2.0253702840458323,11.777535907147582,4.816494556158898,2.0253702840458323,50.181624035396815,26.550964616970727,11.988915183175141,0.0,0.0,0.0,0.0,0.0,0.0,0.013985355731743851,0.0,0.0
31,12.019237162606494,4.99992816587572,2.1541288816981354,12.019237162606494,4.99992816587572,2.1541288816981354,48.75570209073098,26.869710133671166,12.653591264704255,0.0,0.0,0.0,0.0,0.0,0.0,0.012024268871654517,0.0,0.0
32,12.256834076292323,5.182625632414435,2.284965409130737,12.256834076292323,5.182625632414435,2.284965409130737,47.42369025623882,27.117277867116716,13.297741998999681,0.0,0.0,0.0,0.0,0.0,0.0,0.010192337666809909,0.0,0.0
33,12.49051468867678,5.36456305920829,2.417729500740073,12.49051468867678,5.36456305920829,2.417729500740073,46.17690692758557,27.304756033985758,13.918949766360695,0.0,0.0,0.0,0.0,0.0,0.0,0.008477622206860005,0.0,0.0
34,12.720455558375912,5.545720920961568,2.5522778327876487,12.720455558375912,5.545720920961568,2.5522778327876487,45.00769736104971,27.44152206352735,14.51548092880209,0.0,0.0,0.0,0.0,0.0,0.0,0.0068695948346733995,0.0,0.0
35,12.946822608119033,5.726083386008551,2.688473955414871,12.946822608119033,5.726083386008551,2.688473955414871,43.90929235233597,27.53550647110661,15.086163277421944,0.0,0.0,0.0,0.0,0.0,0.0,0.005358945785682412,0.0,0.0
36,13.169771890697833,5.905637743208493,2.826188100140012,13.169771890697833,5.905637743208493,2.826188100140012,42.87568777892149,27.59341603204111,15.630283315946647,0.0,0.0,0.0,0.0,0.0,0.0,0.003937417521085569,0.0,0.0
37,13.389450284476515,6.08437391725291,2.9652969693800997,13.389450284476515,6.08437391725291,2.9652969693800997,41.901541839068074,27.620922533226707,16.147500269821705,0.0,0.0,0.0,0.0,0.0,0.0,0.002597663399478582,0.0,0.0
38,13.605996126717235,6.262284058748478,3.1056835133802236,13.605996126717235,6.262284058748478,3.1056835133802236,40.982087306291426,27.62282241181378,16.637774192796556,0.0,0.0,0.0,0.0,0.0,0.0,0.0013331269994160747,0.0,0.0
39,13.819539791844852,6.439362197542085,3.247236698959688,13.819539791844852,6.439362197542085,3.247236698959688,40.11305652898169,27.603171771297543,17.101305950945303,0.0,0.0,0.0,0.0,0.0,0.0,0.00013793897052664233,0.0,0.0
40,14.03020422081124,6.61560394953353,3.3898512736692736,14.03020422081124,6.61560394953353,3.3898512736692736,39.29061725254038,27.56540057279526,17.538487208985536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,14.238105406896933,6.791006268725891,3.533427528271842,14.238105406896933,6.791006268725891,3.533427528271842,38.511317635581754,27.512409213516897,17.94985883534057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,14.443352842585233,6.965567237536031,3.6778710598886653,14.443352842585233,6.965567237536031,3.6778710598886653,37.772039080684465,27.446650209017935,18.3360763888706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,14.646049931543084,7.139285889463958,3.8230925376784994,14.646049931543084,7.139285889463958,3.8230925376784994,37.069955710843466,27.370197276817922,18.69788155853918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,14.846294369228563,7.312162059129932,3.969007472520644,14.846294369228563,7.312162059129932,3.969007472520644,36.4024995010588,27.28480376459059,19.036078603372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,15.04417849520387,7.484196255458064,4.115535991844372,15.04417849520387,7.484196255458064,4.115535991844372,35.767330225395504,27.19195206641237,19.35151498889059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,15.239789619854175,7.655389554436218,4.26260262047459,15.239789619854175,7.655389554436218,4.26260262047459,35.16230950757491,27.092895417065822,19.645065541953336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,15.433210327887219,7.825743508432693,4.410136068138331,15.433210327887219,7.825743508432693,4.410136068138331,34.58547837128105,26.988693240002164,19.917619552233774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,15.62451876070834,7.9952600695159175,4.5580690240912025,15.62451876070834,7.9952600695159175,4.5580690240912025,34.03503777790485,26.880241043242705,20.1700703383158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,15.813788879523939,8.163941524617227,4.706337959170704,15.813788879523939,8.163941524617227,4.706337959170704,33.509331716955906,26.768295704141842,20.403306872264157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,16.00109071081746,8.33179044071002,4.854882935459091,16.00109071081746,8.33179044071002,4.854882935459091,33.006832480006416,26.65349685423085,20.61820712058267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,16.18649057566109,8.498809618460236,5.003647423637566,16.18649057566109,8.498809618460236,5.003647423637566,32.52612780462143,26.536384965663732,20.81563281358535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,16.370051304169433,8.66500205304152,5.152578128032244,16.370051304169433,8.66500205304152,5.152578128032244,32.06590962181851,26.417416648008068,20.996425400894427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,16.55183243626495,8.830370901009893,5.301624819287311,16.55183243626495,8.830370901009893,5.301624819287311,31.624964180495446,26.296977585655608,21.161402989351792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,16.731890409805832,8.994919452303215,5.450740174549336,16.731890409805832,8.994919452303215,5.450740174549336,31.2021633560727,26.17539347976207,21.311358092187728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,16.910278737023088,9.158651106574968,5.599879625006549,16.910278737023088,9.158651106574968,5.599879625006549,30.796456979253016,26.052939302496412,21.44705604576431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,17.08704817012235,9.321569353193716,5.749001210596136,17.08704817012235,9.321569353193716,5.749001210596136,30.406866045095136,25.92984712390797,21.569233973388005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,17.262246856825946,9.483677754342787,5.898065441669534,17.262246856825946,9.483677754342787,5.898065441669534,30.032476683201754,25.806312731570106,21.678600195232782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,17.43592048656005,9.644979930741934,6.047035167389127,17.43592048656005,9.644979930741934,6.047035167389127,29.672434787299615,25.682501229201854,21.775833999894324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,17.60811242792947,9.805479549586467,6.195875450618292,17.60811242792947,9.805479549586467,6.195875450618292,29.325941217321333,25.558551771749393,21.86158570698386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,17.778863858067307,9.965180314361778,6.344553449059704,17.778863858067307,9.965180314361778,6.344553449059704,28.992247499689622,25.434581570119352,21.936476961868998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,17.948213884397497,10.124085956243908,6.493038302393172,17.948213884397497,10.124085956243908,6.493038302393172,28.670651962197965,25.31068927821249,22.001101213518957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,18.116199659304478,10.28220022684147,6.641301025163515,18.116199659304478,10.28220022684147,6.641301025163515,28.360496248967777,25.186957857531354,22.056024334700492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,18.282856488164967,10.439526892071934,6.789314405170464,18.282856488164967,10.439526892071934,6.789314405170464,28.06116216868638,25.06345699994073,22.101785350741437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,18.44821793116159,10.59606972699727,6.93705290711585,18.44821793116159,10.59606972699727,6.93705290711585,27.772068835900424,24.940245176731107,22.138897248936967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,18.61231589926654,10.75183251147088,7.0844925812680435,18.61231589926654,10.75183251147088,7.0844925812680435,27.492670070731783,24.817371371624095,22.16784784559261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,18.77518074475465,10.906819026470625,7.231610976909353,18.77518074475465,10.906819026470625,7.231610976909353,27.222452027146286,24.6948765464684,22.18910069182506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,18.936841346579552,11.061033051012041,7.378387060338734,18.936841346579552,11.061033051012041,7.378387060338734,26.960931023965887,24.572794880856055,22.20309600270041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,19.097325190922913,11.214478359552194,7.524801137209293,19.097325190922913,11.214478359552194,7.524801137209293,26.707651556278933,24.451154820529414,22.210251597184755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,19.256658447205396,11.367158719808423,7.670834778987743,19.256658447205396,11.367158719808423,7.670834778987743,26.462184467860986,24.329979964070944,22.210963838802588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,19.414866039828432,11.519077890927896,7.816470753330807,19.414866039828432,11.519077890927896,7.816470753330807,26.224125267747354,24.209289812818987,22.205608568918606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,19.57197171589786,11.670239621953815,7.961692958181629,19.57197171589786,11.670239621953815,7.961692958181629,25.99309257626208,24.089100405105587,22.19454202624223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,19.727998109164247,11.820647650542435,8.10648635939731,19.727998109164247,11.820647650542435,8.10648635939731,25.768726687662145,23.969424852658445,22.178101747553868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,19.882966800399377,11.970305701892128,8.250836931726768,19.882966800399377,11.970305701892128,8.250836931726768,25.5506882381462,23.850273794257262,22.156607445813396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,20.036898374414562,12.119217487851747,8.394731602966097,20.036898374414562,12.119217487851747,8.394731602966097,25.33865696934371,23.731655779407113,22.13036186277235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,20.189812473913534,12.267386706180536,8.538158201126368,20.189812473913534,12.267386706180536,8.538158201126368,25.132330578576404,23.613577592823095,22.09965159400365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,20.34172785036069,12.41481703993615,8.681105404456579,20.34172785036069,12.41481703993615,8.681105404456579,24.931423648197583,23.496044528855485,22.064747884914066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,20.492662412034477,12.561512156970961,8.82356269417179,20.492662412034477,12.561512156970961,8.82356269417179,24.735666647190246,23.37906062357664,22.025907396837255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,20.642633269425342,12.707475709519878,8.965520309743773,20.642633269425342,12.707475709519878,8.965520309743773,24.544804998962334,23.262628851059908,21.983372942738754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,20.791656778128196,12.852711333865484,9.10696920661848,20.791656778128196,12.852711333865484,9.10696920661848,24.358598209934147,23.14675128937362,21.937374192414843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,20.939748579370356,12.99722265006852,9.247901016231294,20.939748579370356,12.99722265006852,9.247901016231294,24.176819054083563,23.031429260961318,21.888128347348452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,21.086923638307653,13.141013261753544,9.388308008197583,21.086923638307653,13.141013261753544,9.388308008197583,23.999252809111738,22.91666345135898,21.835840785608674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,21.23319628021362,13.284086755941203,9.528183054562197,21.23319628021362,13.284086755941203,9.528183054562197,23.825696540325957,22.802454009590495,21.780705677355968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,21.378580224679414,13.42644670291985,9.66751959599754,21.378580224679414,13.42644670291985,9.66751959599754,23.65595842871612,22.6888006330675,21.722906571650476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,21.523088617935297,13.56809665615039,9.806311609845517,21.523088617935297,13.56809665615039,9.806311609845517,23.489857140034914,22.575702639383532,21.662616955363355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,21.666734063398174,13.709040152199126,9.94455357990406,21.666734063398174,13.709040152199126,9.94455357990406,23.327221231985156,22.46315902702409,21.60000078506614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,21.809528650543665,13.84928071069427,10.082240467864146,21.809528650543665,13.84928071069427,10.082240467864146,23.167888596876978,22.35116852670216,21.53521299282585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,21.951483982195633,13.988821834302348,10.219367686308143,21.951483982195633,13.988821834302348,10.219367686308143,23.011705937346882,22.239729644765262,21.468399966867775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,22.09261120032072,14.127667008721414,10.355931073184992,22.09261120032072,14.127667008721414,10.355931073184992,22.858528272934507,22.128840699896873,21.399700008087187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,22.232921010410656,14.265819702688377,10.491926867682245,22.232921010410656,14.265819702688377,10.491926867682245,22.708218475494373,22.01849985414664,21.329243763398388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,22.372423704530227,14.40328336799823,10.627351687419171,22.372423704530227,14.40328336799823,10.627351687419171,22.5606468315821,21.908705139164088,21.25715463690679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,22.511129183104643,14.540061439533243,10.762202506889244,22.511129183104643,14.540061439533243,10.762202506889244,22.415690630099945,21.7994544783757,21.18354917987936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,22.649046975515745,14.676157335300568,10.896476637084083,22.649046975515745,14.676157335300568,10.896476637084083,22.27323377361716,21.690745705731153,21.10853746047211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,22.78618625957268,14.81157445647684,11.030171706234631,22.78618625957268,14.81157445647684,11.030171706234631,22.133166411898625,21.58257658154787,21.032223414152043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,22.922555879919006,14.946316187458683,11.163285641608725,22.922555879919006,14.946316187458683,11.163285641608725,21.995384596281678,21.474944805901547,20.95470517572591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,23.05816436543475,15.080385895918093,11.295816652307563,23.05816436543475,15.080385895918093,11.295816652307563,21.859789953637936,21.36784802994118,20.876075393860535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,23.193019945688647,15.213786932861945,11.427763213006598,23.193019945688647,15.213786932861945,11.427763213006598,21.726289378744756,21.261283865448775,20.79642152894981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,23.327130566492794,15.34652263269486,11.559124048589405,23.327130566492794,15.34652263269486,11.559124048589405,21.594794743971317,21.155249892914547,20.71582613515258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,23.460503904608984,15.478596313284896,11.689898119625779,23.460503904608984,15.478596313284896,11.689898119625779,21.465222625257685,21.049743668356605,20.634367127394075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,23.59314738165332,15.610011276031551,11.820084608648001,23.59314738165332,15.610011276031551,11.820084608648001,21.337494043432578,20.94476272907882,20.552118034091446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,23.725068177243088,15.740770805935659,11.949682907181701,23.078310065767845,16.3875289174109,11.949682907181701,21.211534219977356,20.840304598530736,20.46914823633203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,23.85627324142749,15.87087817167082,12.078692603490111,22.630335977208983,17.06463881629248,12.11086922308696,21.08727234640082,20.73636679040802,20.385523194201227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,23.986769306441477,16.000336625656075,12.20711347099272,22.240569799120102,17.656730464913824,12.296919139056348,20.964641366442024,20.632946812110703,20.301304660925624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,24.11656289781983,16.12914940412958,12.33494545732149,21.901595627472915,18.176820175046263,12.502241956751725,20.843577770366945,20.530042167658245,20.216550885466336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,24.24566034490652,16.25731972722303,12.46218867397978,21.607051060699682,18.635917113487444,12.722200571922206,20.724021400669976,20.427650360145307,20.13131680416783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,24.37406779079254,16.3848507990367,12.588843386571021,21.351469676208207,19.0433328804739,12.952959419718157,20.605915268533167,20.325768893809084,20.045654222038394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,24.501791201713473,16.51174580771491,12.714910005565997,21.130147531159334,19.40694333891928,13.191356144915765,20.489205380434978,20.22439527576819,19.95961198421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,24.628836375936388,16.638007925521833,12.840389077579252,20.939029996912183,19.733410059281844,13.434793322843447,20.373840574336665,20.123527017483788,19.873236138102364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,24.755208952164104,16.763640308917488,12.965281277126781,20.77461580496225,20.028367608921968,13.681147124324157,20.2597723649082,20.023161635985822,19.786570086775473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,24.880914417483165,16.888646098633842,13.089587398838685,20.633875662989215,20.296581954074746,13.928690297891729,20.14695479728727,19.9232966549007,19.699654733959022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,25.00595811488055,17.013028419750967,13.21330835010186,20.514183206308296,20.542084430010313,14.176027248414764,20.035344308894327,19.823929605311022,19.612528621186804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,25.130345250352725,17.13679038177317,13.33644514410921,20.41325639401012,20.768285047729705,14.422039334495281,19.92489959885443,19.72505802647338,19.525228057470382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,25.254080899629354,17.259935078705034,13.45899889329312,20.32910775004598,20.97806832431643,14.665838797265097,19.815581504602395,19.626679466416093,19.437787241909863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,25.377170014532723,17.382465589127335,13.58097080312215,20.26000209564358,21.173874332484427,14.906729978654202,19.707352885272076,19.528791482435494,19.350238379622933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,25.499617428992877,17.504384976272792,13.702362166241059,20.204420627637475,21.357767249104505,15.144176694764749,19.600178511493404,19.43139164150645,19.26261179135286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,25.62142786473724,17.625696288101633,13.823174356935368,20.161030373417056,21.531493330859178,15.377774805498007,19.494024961242147,19.33447752062039,19.174936017097156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,25.742605936672547,17.74640255737692,13.943408825902686,20.128658202178986,21.69652994777915,15.607229169994017,19.388860521407484,19.238046707062033,19.08723791408064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,25.863156157975965,17.86650680173964,14.063067095313981,20.10626869820452,21.85412705388827,15.832334302936793,19.284655094761362,19.14209679863441,18.999542749379362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,25.98308294491123,17.98601202378352,14.182150754148923,20.09294530850303,22.005342261452718,16.052958152887925,19.18138011203136,19.04662540384006,18.911874287485723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,26.10239062138492,18.104921211129575,14.300661453790296,20.087874267364324,22.151070505410562,16.269028513529907,19.079008448795516,18.95163014202535,18.824254873089398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,26.22108342325698,18.223237336500354,14.418600903863267,20.090330876675033,22.292069132388907,16.48052165455666,18.97751434693342,18.85710864349356,18.736705509334204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,26.33916550241906,18.34096335779388,14.53597086830609,20.099667785419282,22.42897912001744,16.687452823082303,18.87687334038249,18.763058549591594,18.64924593179694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,26.45664093065322,18.45810221815728,14.65277316165959,20.115304966411838,22.562343023399027,16.889868320659218,18.77706218496255,18.669477512774503,18.56189467842108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
